txid,timestamp,src_ip,dst_ip,src_port,dst_port,geo_country,asn
fe05bd80b9e801d5e4e7f03c390b867bd75248a0a7b4e0aa3fa74b0988a881d5,2025-06-01 02:35:20.063850,59.48.11.44,213.83.99.242,8333,48934,CN,AS8075
fe05bd80b9e801d5e4e7f03c390b867bd75248a0a7b4e0aa3fa74b0988a881d5,2025-06-01 02:35:21.816409,213.83.99.242,61.29.105.121,8333,8333,GB,AS4134
fe05bd80b9e801d5e4e7f03c390b867bd75248a0a7b4e0aa3fa74b0988a881d5,2025-06-01 02:35:22.301134,61.29.105.121,66.115.88.209,40235,8238,CA,AS4134
4d8ac3e2185a72b64f2794007942e95cfe7ade6877b76a7625d60ab22888aab9,2025-06-01 02:40:46.576539,54.27.62.99,12.120.238.208,8333,8333,GB,AS24940
4d8ac3e2185a72b64f2794007942e95cfe7ade6877b76a7625d60ab22888aab9,2025-06-01 02:40:47.248987,12.120.238.208,43.45.1.212,8333,8333,CA,AS15169
c7ed842ee7366b11ccffd1e23be7e7aafd921f40094248c909f119f52545a7c0,2025-06-01 02:40:51.709582,3.73.58.9,95.203.170.55,8333,8333,RU,AS16509
c7ed842ee7366b11ccffd1e23be7e7aafd921f40094248c909f119f52545a7c0,2025-06-01 02:40:54.679502,95.203.170.55,154.57.97.222,8333,8333,NL,AS3320
c7ed842ee7366b11ccffd1e23be7e7aafd921f40094248c909f119f52545a7c0,2025-06-01 02:40:56.151595,154.57.97.222,26.201.94.180,8333,8333,IN,AS9009
af38b7eca6ce57839f386bb237e399d6e75d163ddbb23acbd0f6d877061a76c9,2025-06-01 02:42:34.604602,117.93.135.41,181.42.204.54,8333,46728,BR,AS4837
af38b7eca6ce57839f386bb237e399d6e75d163ddbb23acbd0f6d877061a76c9,2025-06-01 02:42:35.986982,181.42.204.54,52.193.21.144,8333,8333,NL,AS24940
af38b7eca6ce57839f386bb237e399d6e75d163ddbb23acbd0f6d877061a76c9,2025-06-01 02:42:39.059043,52.193.21.144,175.250.105.6,8333,8333,DE,AS15169
af38b7eca6ce57839f386bb237e399d6e75d163ddbb23acbd0f6d877061a76c9,2025-06-01 02:42:40.070068,175.250.105.6,166.3.189.85,8333,8333,NL,AS4837
33fec0c2682b7482d584ef44cdafe275f9c001381d3ec6273f263d1ddb9ba9f5,2025-06-01 02:43:23.634457,62.51.140.25,19.154.187.40,19171,11142,NL,AS4837
33fec0c2682b7482d584ef44cdafe275f9c001381d3ec6273f263d1ddb9ba9f5,2025-06-01 02:43:26.944955,19.154.187.40,158.1.83.220,18943,8333,DE,AS15169
33fec0c2682b7482d584ef44cdafe275f9c001381d3ec6273f263d1ddb9ba9f5,2025-06-01 02:43:30.807476,158.1.83.220,151.225.50.68,8333,8333,BR,AS24940
33fec0c2682b7482d584ef44cdafe275f9c001381d3ec6273f263d1ddb9ba9f5,2025-06-01 02:43:33.447262,151.225.50.68,126.47.137.153,8333,8333,US,AS24940
33fec0c2682b7482d584ef44cdafe275f9c001381d3ec6273f263d1ddb9ba9f5,2025-06-01 02:43:37.221676,126.47.137.153,75.229.133.30,8333,8333,CA,AS4837
1036b56413649bc88920ed7ec5f330af1c178219d68662570ddb6edf45fa61fe,2025-06-01 02:46:10.064342,193.117.113.242,42.154.181.202,8333,8333,BR,AS8075
1036b56413649bc88920ed7ec5f330af1c178219d68662570ddb6edf45fa61fe,2025-06-01 02:46:11.532681,42.154.181.202,129.229.200.206,37302,8333,US,AS16509
2c1c2dc7700e1a71bb6bda767ff01b1c904977878dd5b4e20d5c1cd3242d0c9d,2025-06-01 02:50:02.048214,107.91.84.228,107.23.100.178,8333,8333,RU,AS24940
2c1c2dc7700e1a71bb6bda767ff01b1c904977878dd5b4e20d5c1cd3242d0c9d,2025-06-01 02:50:03.879519,107.23.100.178,43.191.214.165,8333,8333,IN,AS8075
2c1c2dc7700e1a71bb6bda767ff01b1c904977878dd5b4e20d5c1cd3242d0c9d,2025-06-01 02:50:05.852721,43.191.214.165,92.128.182.171,8333,8333,DE,AS4837
2c1c2dc7700e1a71bb6bda767ff01b1c904977878dd5b4e20d5c1cd3242d0c9d,2025-06-01 02:50:09.517392,92.128.182.171,84.201.203.190,61607,8333,RU,AS8075
2c1c2dc7700e1a71bb6bda767ff01b1c904977878dd5b4e20d5c1cd3242d0c9d,2025-06-01 02:50:10.834711,84.201.203.190,166.126.220.110,8333,8333,JP,AS3320
2c1c2dc7700e1a71bb6bda767ff01b1c904977878dd5b4e20d5c1cd3242d0c9d,2025-06-01 02:50:11.336237,166.126.220.110,53.172.250.15,8333,8333,RU,AS9009
b76ca848c083497ddeb7c56447ba2da0dca55dab30dfbc1aa9a620a4b3ff1489,2025-06-01 02:50:14.749923,128.99.171.184,49.34.166.198,8333,8333,US,AS16509
b76ca848c083497ddeb7c56447ba2da0dca55dab30dfbc1aa9a620a4b3ff1489,2025-06-01 02:50:18.077406,49.34.166.198,115.125.71.170,8333,8333,IN,AS15169
b76ca848c083497ddeb7c56447ba2da0dca55dab30dfbc1aa9a620a4b3ff1489,2025-06-01 02:50:20.386670,115.125.71.170,184.91.154.238,8333,38703,US,AS15169
b76ca848c083497ddeb7c56447ba2da0dca55dab30dfbc1aa9a620a4b3ff1489,2025-06-01 02:50:21.976745,184.91.154.238,71.137.142.65,8333,8333,GB,AS24940
b06e999e48786639a6ef12689fab7e2807d65c751c00e236593f199e47609873,2025-06-01 03:01:09.992242,130.226.108.235,207.212.69.128,54807,59713,FR,AS8075
b06e999e48786639a6ef12689fab7e2807d65c751c00e236593f199e47609873,2025-06-01 03:01:13.977180,207.212.69.128,115.152.170.80,8333,8333,SG,AS4837
b06e999e48786639a6ef12689fab7e2807d65c751c00e236593f199e47609873,2025-06-01 03:01:16.992572,115.152.170.80,221.75.186.199,8333,8333,CN,AS3320
b06e999e48786639a6ef12689fab7e2807d65c751c00e236593f199e47609873,2025-06-01 03:01:20.133794,221.75.186.199,169.32.127.70,8333,8333,CN,AS16509
b06e999e48786639a6ef12689fab7e2807d65c751c00e236593f199e47609873,2025-06-01 03:01:21.627755,169.32.127.70,12.36.221.161,8333,8333,DE,AS4134
78412ee3e19d9a18688fe2baf09bc86fe8bf832a5a91fdb9c7419bc247302dec,2025-06-01 03:01:57.469031,123.141.37.180,168.69.214.52,8333,8333,FR,AS15169
78412ee3e19d9a18688fe2baf09bc86fe8bf832a5a91fdb9c7419bc247302dec,2025-06-01 03:01:59.665978,168.69.214.52,158.119.94.9,8333,8333,DE,AS15169
09c0e3ea471ad031ff2582e925136cd66217bfaa51407d1a147b655ab9fa8dc8,2025-06-01 03:04:42.588283,201.198.203.187,143.227.94.170,8333,8333,US,AS4134
09c0e3ea471ad031ff2582e925136cd66217bfaa51407d1a147b655ab9fa8dc8,2025-06-01 03:04:43.456728,143.227.94.170,60.219.41.234,8333,27286,CA,AS8075
09c0e3ea471ad031ff2582e925136cd66217bfaa51407d1a147b655ab9fa8dc8,2025-06-01 03:04:45.935849,60.219.41.234,128.8.227.214,8333,8333,BR,AS3320
09c0e3ea471ad031ff2582e925136cd66217bfaa51407d1a147b655ab9fa8dc8,2025-06-01 03:04:47.709233,128.8.227.214,107.186.17.247,8333,8333,IN,AS4837
09c0e3ea471ad031ff2582e925136cd66217bfaa51407d1a147b655ab9fa8dc8,2025-06-01 03:04:50.591770,107.186.17.247,81.124.88.160,8333,8333,RU,AS9009
24bc3326a74f00a4b7bcd96d0791d95246daca320bb297ecd12985a142360435,2025-06-01 03:15:49.850648,137.168.32.146,176.10.88.195,61563,8333,NL,AS16509
24bc3326a74f00a4b7bcd96d0791d95246daca320bb297ecd12985a142360435,2025-06-01 03:15:53.625032,176.10.88.195,95.254.220.129,8333,8333,SG,AS9009
24bc3326a74f00a4b7bcd96d0791d95246daca320bb297ecd12985a142360435,2025-06-01 03:15:55.662320,95.254.220.129,171.162.34.143,8333,8333,CN,AS4134
f8abd5d2042c345157bdb4271e19802002f7a29f5863fa643597df2c3aa25d90,2025-06-01 03:16:03.821337,216.170.171.178,20.95.190.210,8333,8333,FR,AS16509
f8abd5d2042c345157bdb4271e19802002f7a29f5863fa643597df2c3aa25d90,2025-06-01 03:16:06.265987,20.95.190.210,3.70.21.4,8333,40937,SG,AS4837
f8abd5d2042c345157bdb4271e19802002f7a29f5863fa643597df2c3aa25d90,2025-06-01 03:16:08.202482,3.70.21.4,214.172.248.190,8333,8333,JP,AS16509
df5b06eda97025f7145858bc18fbd8b3ed3d5de3b661d71e0d3ed666c04bbffd,2025-06-01 03:19:13.684637,121.171.37.19,210.148.21.213,60864,8333,FR,AS9009
df5b06eda97025f7145858bc18fbd8b3ed3d5de3b661d71e0d3ed666c04bbffd,2025-06-01 03:19:14.156181,210.148.21.213,215.36.160.186,8333,8333,RU,AS4837
df5b06eda97025f7145858bc18fbd8b3ed3d5de3b661d71e0d3ed666c04bbffd,2025-06-01 03:19:16.860439,215.36.160.186,105.32.88.22,8333,8333,BR,AS8075
df5b06eda97025f7145858bc18fbd8b3ed3d5de3b661d71e0d3ed666c04bbffd,2025-06-01 03:19:20.596611,105.32.88.22,24.40.55.147,8333,8333,US,AS4134
38d9e1ebb8a7a732274f332d28e0c7b8f5d9e7b4709b13de1550b4bc7a838218,2025-06-01 03:19:59.259047,55.46.117.207,178.100.220.42,8333,8333,FR,AS15169
38d9e1ebb8a7a732274f332d28e0c7b8f5d9e7b4709b13de1550b4bc7a838218,2025-06-01 03:19:59.854001,178.100.220.42,34.244.226.132,8333,8333,BR,AS15169
38d9e1ebb8a7a732274f332d28e0c7b8f5d9e7b4709b13de1550b4bc7a838218,2025-06-01 03:20:03.687035,34.244.226.132,181.4.187.40,8333,8333,RU,AS9009
38d9e1ebb8a7a732274f332d28e0c7b8f5d9e7b4709b13de1550b4bc7a838218,2025-06-01 03:20:04.059501,181.4.187.40,85.64.223.108,8333,8333,CN,AS4837
38d9e1ebb8a7a732274f332d28e0c7b8f5d9e7b4709b13de1550b4bc7a838218,2025-06-01 03:20:04.497492,85.64.223.108,73.163.166.127,8333,18847,NL,AS24940
e990960e9629df8280ca169d0181c7ee3ebca06562ada711911fb14ac2f7903e,2025-06-01 03:21:44.447759,141.14.98.4,180.145.67.154,8333,34004,DE,AS9009
e990960e9629df8280ca169d0181c7ee3ebca06562ada711911fb14ac2f7903e,2025-06-01 03:21:44.817509,180.145.67.154,102.78.48.205,8333,8333,CA,AS16509
e990960e9629df8280ca169d0181c7ee3ebca06562ada711911fb14ac2f7903e,2025-06-01 03:21:45.891353,102.78.48.205,175.208.21.109,8333,8333,CA,AS3320
e990960e9629df8280ca169d0181c7ee3ebca06562ada711911fb14ac2f7903e,2025-06-01 03:21:49.483794,175.208.21.109,203.195.66.53,8333,8333,IN,AS4837
b0a2939421997e703f74c5ab594dc9b79eb408e4a5ef01800cd155c29466d35f,2025-06-01 03:39:47.451350,33.191.38.43,191.75.24.103,30627,51085,BR,AS3320
b0a2939421997e703f74c5ab594dc9b79eb408e4a5ef01800cd155c29466d35f,2025-06-01 03:39:50.366432,191.75.24.103,193.76.1.207,33403,8333,FR,AS3320
058fdab7d7b764a33e2364bc12273322556728edaa598bc404a034c1fbcfa430,2025-06-01 03:41:53.287186,96.226.160.117,192.199.181.98,8333,8333,IN,AS24940
058fdab7d7b764a33e2364bc12273322556728edaa598bc404a034c1fbcfa430,2025-06-01 03:41:55.744010,192.199.181.98,217.93.162.140,8333,29538,RU,AS24940
058fdab7d7b764a33e2364bc12273322556728edaa598bc404a034c1fbcfa430,2025-06-01 03:41:58.036091,217.93.162.140,71.222.99.23,8333,8333,US,AS3320
058fdab7d7b764a33e2364bc12273322556728edaa598bc404a034c1fbcfa430,2025-06-01 03:41:58.991769,71.222.99.23,189.76.170.208,8333,8333,FR,AS4837
058fdab7d7b764a33e2364bc12273322556728edaa598bc404a034c1fbcfa430,2025-06-01 03:41:59.743319,189.76.170.208,102.124.134.209,8333,8333,SG,AS3320
058fdab7d7b764a33e2364bc12273322556728edaa598bc404a034c1fbcfa430,2025-06-01 03:42:03.496788,102.124.134.209,207.105.85.190,8333,8333,IN,AS15169
aa1e8b7a0c2793638ea506d092d6053c51ad48f3b9652102cb4d28263fb914fc,2025-06-01 03:45:00.493304,217.57.64.201,180.189.100.239,8333,8333,GB,AS16509
aa1e8b7a0c2793638ea506d092d6053c51ad48f3b9652102cb4d28263fb914fc,2025-06-01 03:45:03.424197,180.189.100.239,209.76.170.45,8333,8333,RU,AS4837
6918bef10037a45778653ce9f545c9d9d8530143d9174f21f2e76bc66faaf166,2025-06-01 03:45:23.668917,174.159.176.13,19.8.101.72,8333,8333,GB,AS4837
6918bef10037a45778653ce9f545c9d9d8530143d9174f21f2e76bc66faaf166,2025-06-01 03:45:24.532693,19.8.101.72,68.192.139.116,8333,15627,RU,AS4134
6918bef10037a45778653ce9f545c9d9d8530143d9174f21f2e76bc66faaf166,2025-06-01 03:45:26.251954,68.192.139.116,186.117.8.229,8333,8333,US,AS24940
6918bef10037a45778653ce9f545c9d9d8530143d9174f21f2e76bc66faaf166,2025-06-01 03:45:28.211178,186.117.8.229,167.245.104.236,36609,8333,CN,AS8075
6918bef10037a45778653ce9f545c9d9d8530143d9174f21f2e76bc66faaf166,2025-06-01 03:45:29.496694,167.245.104.236,5.147.187.150,8333,8333,FR,AS8075
9d4ec445a1b6ca22ad01f94b82fcbf84b7b38408b54a9b8e56e365d60597a4b5,2025-06-01 03:46:38.916403,24.166.1.56,102.35.173.40,55536,8333,SG,AS9009
9d4ec445a1b6ca22ad01f94b82fcbf84b7b38408b54a9b8e56e365d60597a4b5,2025-06-01 03:46:41.417649,102.35.173.40,177.70.173.195,8333,8333,IN,AS16509
9d4ec445a1b6ca22ad01f94b82fcbf84b7b38408b54a9b8e56e365d60597a4b5,2025-06-01 03:46:41.617711,177.70.173.195,209.27.98.172,8333,8333,US,AS4837
9d4ec445a1b6ca22ad01f94b82fcbf84b7b38408b54a9b8e56e365d60597a4b5,2025-06-01 03:46:44.310906,209.27.98.172,107.222.51.192,8333,8333,SG,AS8075
9d4ec445a1b6ca22ad01f94b82fcbf84b7b38408b54a9b8e56e365d60597a4b5,2025-06-01 03:46:47.289007,107.222.51.192,188.155.127.144,8333,8333,US,AS4837
45bb26ab551d18aee8167c1d11bffa3d49519c0e6ea313b654d4fe7b30e9852f,2025-06-01 03:48:21.232565,219.249.62.153,31.6.69.207,8333,8333,BR,AS9009
45bb26ab551d18aee8167c1d11bffa3d49519c0e6ea313b654d4fe7b30e9852f,2025-06-01 03:48:22.776431,31.6.69.207,165.142.80.77,8333,8333,NL,AS16509
45bb26ab551d18aee8167c1d11bffa3d49519c0e6ea313b654d4fe7b30e9852f,2025-06-01 03:48:23.954683,165.142.80.77,171.115.190.43,8333,33191,US,AS24940
45bb26ab551d18aee8167c1d11bffa3d49519c0e6ea313b654d4fe7b30e9852f,2025-06-01 03:48:25.243150,171.115.190.43,66.246.13.226,8333,8333,US,AS15169
45bb26ab551d18aee8167c1d11bffa3d49519c0e6ea313b654d4fe7b30e9852f,2025-06-01 03:48:27.578052,66.246.13.226,113.212.109.190,8333,8333,SG,AS3320
6086612b12b6d8340d0c30fe48574246a2f565adda5891c88f680a6adf4c510c,2025-06-01 03:51:02.009284,12.59.94.250,140.244.254.185,8333,48483,RU,AS16509
6086612b12b6d8340d0c30fe48574246a2f565adda5891c88f680a6adf4c510c,2025-06-01 03:51:02.564421,140.244.254.185,50.214.4.245,58918,8333,CN,AS8075
6086612b12b6d8340d0c30fe48574246a2f565adda5891c88f680a6adf4c510c,2025-06-01 03:51:06.201546,50.214.4.245,13.135.183.204,15534,8333,RU,AS8075
aff94b9135d772c8e85091d7af34b02e69ae21657123922e5a75ebf765705aff,2025-06-01 03:55:54.871864,208.106.212.63,149.120.103.164,8333,8333,BR,AS24940
aff94b9135d772c8e85091d7af34b02e69ae21657123922e5a75ebf765705aff,2025-06-01 03:55:56.838374,149.120.103.164,61.44.135.107,8333,8333,SG,AS24940
aff94b9135d772c8e85091d7af34b02e69ae21657123922e5a75ebf765705aff,2025-06-01 03:55:59.688719,61.44.135.107,159.43.93.69,8333,8333,JP,AS4837
aff94b9135d772c8e85091d7af34b02e69ae21657123922e5a75ebf765705aff,2025-06-01 03:56:00.199768,159.43.93.69,40.138.44.157,8333,8333,DE,AS24940
ad7d6591135b2bda8295fa20f7be45e8ad4a92515af97aa50abee2191734f956,2025-06-01 03:57:13.366921,220.208.240.151,70.126.71.163,8333,8333,DE,AS15169
ad7d6591135b2bda8295fa20f7be45e8ad4a92515af97aa50abee2191734f956,2025-06-01 03:57:14.361934,70.126.71.163,155.98.27.249,8333,32517,IN,AS15169
ad7d6591135b2bda8295fa20f7be45e8ad4a92515af97aa50abee2191734f956,2025-06-01 03:57:18.137261,155.98.27.249,25.221.180.40,8333,8333,GB,AS9009
ad7d6591135b2bda8295fa20f7be45e8ad4a92515af97aa50abee2191734f956,2025-06-01 03:57:21.937244,25.221.180.40,196.90.77.146,8333,1209,CA,AS8075
9bc1b232982d25c3ea3e2700335a761285f75a40a7f530d0fc7aff62ea61438d,2025-06-01 03:58:21.018121,46.209.2.80,166.65.19.42,8333,8333,RU,AS16509
9bc1b232982d25c3ea3e2700335a761285f75a40a7f530d0fc7aff62ea61438d,2025-06-01 03:58:21.591114,166.65.19.42,86.170.144.84,8333,8333,US,AS8075
9bc1b232982d25c3ea3e2700335a761285f75a40a7f530d0fc7aff62ea61438d,2025-06-01 03:58:21.873552,86.170.144.84,81.106.148.169,8333,27842,US,AS4134
9bc1b232982d25c3ea3e2700335a761285f75a40a7f530d0fc7aff62ea61438d,2025-06-01 03:58:22.352910,81.106.148.169,184.155.10.236,8333,8333,SG,AS8075
9bc1b232982d25c3ea3e2700335a761285f75a40a7f530d0fc7aff62ea61438d,2025-06-01 03:58:24.689808,184.155.10.236,55.166.46.225,30798,8333,RU,AS3320
d866be2db3e3cb18eab7e3b71689ebcf8429edf34c6f232a904694d5b6dfdccd,2025-06-01 03:59:19.117839,192.116.83.28,154.5.21.160,8333,8333,RU,AS15169
d866be2db3e3cb18eab7e3b71689ebcf8429edf34c6f232a904694d5b6dfdccd,2025-06-01 03:59:21.695433,154.5.21.160,150.247.7.91,8333,8333,JP,AS4134
d866be2db3e3cb18eab7e3b71689ebcf8429edf34c6f232a904694d5b6dfdccd,2025-06-01 03:59:21.800831,150.247.7.91,173.236.124.95,8333,8333,GB,AS4134
765d13736b9cec7fa3053679d49076ff5f768530430c32f80ca7c6e807b5cd20,2025-06-01 04:00:09.482230,113.116.82.174,73.120.208.201,8333,8333,FR,AS4134
765d13736b9cec7fa3053679d49076ff5f768530430c32f80ca7c6e807b5cd20,2025-06-01 04:00:12.513556,73.120.208.201,86.19.100.140,8333,44962,NL,AS9009
765d13736b9cec7fa3053679d49076ff5f768530430c32f80ca7c6e807b5cd20,2025-06-01 04:00:15.742201,86.19.100.140,137.116.241.52,8333,8333,NL,AS16509
765d13736b9cec7fa3053679d49076ff5f768530430c32f80ca7c6e807b5cd20,2025-06-01 04:00:17.424628,137.116.241.52,193.233.250.84,8333,8333,DE,AS8075
765d13736b9cec7fa3053679d49076ff5f768530430c32f80ca7c6e807b5cd20,2025-06-01 04:00:20.663151,193.233.250.84,143.113.160.67,8333,8333,DE,AS8075
4435de9caba04ef1a7a706bdf23a58283e1d541b75788563b13c3f3c2881182d,2025-06-01 04:01:53.977523,122.233.169.11,30.227.127.122,8333,8333,US,AS9009
4435de9caba04ef1a7a706bdf23a58283e1d541b75788563b13c3f3c2881182d,2025-06-01 04:01:57.449155,30.227.127.122,174.152.189.4,8333,8333,GB,AS9009
4435de9caba04ef1a7a706bdf23a58283e1d541b75788563b13c3f3c2881182d,2025-06-01 04:01:57.964346,174.152.189.4,125.223.126.83,8333,8333,CA,AS8075
4435de9caba04ef1a7a706bdf23a58283e1d541b75788563b13c3f3c2881182d,2025-06-01 04:01:59.031980,125.223.126.83,54.69.80.79,8333,8333,NL,AS3320
4435de9caba04ef1a7a706bdf23a58283e1d541b75788563b13c3f3c2881182d,2025-06-01 04:02:00.437395,54.69.80.79,166.216.19.128,18277,8333,US,AS16509
4435de9caba04ef1a7a706bdf23a58283e1d541b75788563b13c3f3c2881182d,2025-06-01 04:02:01.836449,166.216.19.128,81.4.0.174,8333,33874,NL,AS9009
46930721d9e8ef9701fcd7dee505470e302b8472a0c71ff7d0f42869baf567c3,2025-06-01 04:02:31.079291,174.26.191.213,39.28.25.237,8333,8333,CN,AS3320
46930721d9e8ef9701fcd7dee505470e302b8472a0c71ff7d0f42869baf567c3,2025-06-01 04:02:34.688504,39.28.25.237,46.239.225.181,8333,8333,SG,AS24940
46930721d9e8ef9701fcd7dee505470e302b8472a0c71ff7d0f42869baf567c3,2025-06-01 04:02:37.030216,46.239.225.181,77.69.1.155,8333,58241,SG,AS4837
46930721d9e8ef9701fcd7dee505470e302b8472a0c71ff7d0f42869baf567c3,2025-06-01 04:02:39.117951,77.69.1.155,40.59.145.23,19981,8333,US,AS4837
46930721d9e8ef9701fcd7dee505470e302b8472a0c71ff7d0f42869baf567c3,2025-06-01 04:02:40.764903,40.59.145.23,87.194.81.68,8333,8333,NL,AS3320
b86f6339d15a89762f65bf6f4410750fe42d87712d40cfe0aa8229f5f0ecb4ee,2025-06-01 04:06:15.588956,114.48.222.45,203.178.104.29,8333,8333,CN,AS4837
b86f6339d15a89762f65bf6f4410750fe42d87712d40cfe0aa8229f5f0ecb4ee,2025-06-01 04:06:15.865306,203.178.104.29,197.237.104.50,8333,8333,RU,AS4134
b86f6339d15a89762f65bf6f4410750fe42d87712d40cfe0aa8229f5f0ecb4ee,2025-06-01 04:06:18.016435,197.237.104.50,26.106.18.15,8333,8333,CN,AS8075
b86f6339d15a89762f65bf6f4410750fe42d87712d40cfe0aa8229f5f0ecb4ee,2025-06-01 04:06:20.448664,26.106.18.15,62.81.157.166,8333,8333,US,AS16509
38aafc4eb70466350fe53eceeb1208267905928df59d9ceffab5a9e74bb7cd63,2025-06-01 04:16:05.719929,109.112.112.72,199.35.117.79,8333,8333,DE,AS3320
38aafc4eb70466350fe53eceeb1208267905928df59d9ceffab5a9e74bb7cd63,2025-06-01 04:16:09.459608,199.35.117.79,40.122.151.136,8333,8333,DE,AS24940
38aafc4eb70466350fe53eceeb1208267905928df59d9ceffab5a9e74bb7cd63,2025-06-01 04:16:13.418629,40.122.151.136,151.25.198.215,8333,8333,FR,AS4134
38aafc4eb70466350fe53eceeb1208267905928df59d9ceffab5a9e74bb7cd63,2025-06-01 04:16:15.372477,151.25.198.215,63.132.63.171,8333,39692,CN,AS16509
38aafc4eb70466350fe53eceeb1208267905928df59d9ceffab5a9e74bb7cd63,2025-06-01 04:16:16.128573,63.132.63.171,113.231.167.29,8333,8333,GB,AS4134
03961a04409dcdfbf19ea54ce8f946f391e666877cc9bebf457b317448230061,2025-06-01 04:18:08.798524,125.140.101.171,210.235.27.194,8333,8333,US,AS15169
03961a04409dcdfbf19ea54ce8f946f391e666877cc9bebf457b317448230061,2025-06-01 04:18:10.029141,210.235.27.194,140.104.166.149,8333,8333,BR,AS4837
03961a04409dcdfbf19ea54ce8f946f391e666877cc9bebf457b317448230061,2025-06-01 04:18:10.479112,140.104.166.149,43.55.156.94,15682,8333,US,AS16509
a40785f43e9a3cf38b0c2aa9e56b079b47828021fac8acf31aa9f9aa70df5bae,2025-06-01 04:18:11.129516,14.191.12.175,70.32.181.85,8333,8333,SG,AS4837
a40785f43e9a3cf38b0c2aa9e56b079b47828021fac8acf31aa9f9aa70df5bae,2025-06-01 04:18:13.939042,70.32.181.85,217.158.75.83,8333,53048,US,AS16509
a40785f43e9a3cf38b0c2aa9e56b079b47828021fac8acf31aa9f9aa70df5bae,2025-06-01 04:18:14.354050,217.158.75.83,115.109.2.73,8333,8333,CN,AS15169
387fcf6250483da6757d6c288c4930cc30df53e5d832943e4945a54a436eb5ad,2025-06-01 04:25:27.425077,36.231.205.32,55.185.208.100,8333,8333,GB,AS8075
387fcf6250483da6757d6c288c4930cc30df53e5d832943e4945a54a436eb5ad,2025-06-01 04:25:28.999307,55.185.208.100,74.104.104.254,8333,8333,JP,AS3320
387fcf6250483da6757d6c288c4930cc30df53e5d832943e4945a54a436eb5ad,2025-06-01 04:25:31.946265,74.104.104.254,62.228.160.156,8333,8333,BR,AS8075
387fcf6250483da6757d6c288c4930cc30df53e5d832943e4945a54a436eb5ad,2025-06-01 04:25:33.762672,62.228.160.156,81.20.148.95,8333,8333,CA,AS4134
387fcf6250483da6757d6c288c4930cc30df53e5d832943e4945a54a436eb5ad,2025-06-01 04:25:36.903760,81.20.148.95,50.51.71.4,8333,8333,IN,AS9009
387fcf6250483da6757d6c288c4930cc30df53e5d832943e4945a54a436eb5ad,2025-06-01 04:25:39.844715,50.51.71.4,56.33.206.189,51736,8333,BR,AS4837
2289020f4909fb243c32acd98f6ee6c5b5f5aeeae388d11fd16217e27f35e603,2025-06-01 04:28:15.806565,161.125.77.108,55.251.144.50,8333,8333,BR,AS15169
2289020f4909fb243c32acd98f6ee6c5b5f5aeeae388d11fd16217e27f35e603,2025-06-01 04:28:17.785889,55.251.144.50,158.238.86.61,8333,8333,JP,AS3320
2289020f4909fb243c32acd98f6ee6c5b5f5aeeae388d11fd16217e27f35e603,2025-06-01 04:28:19.544451,158.238.86.61,215.203.74.214,8333,8333,DE,AS4134
2289020f4909fb243c32acd98f6ee6c5b5f5aeeae388d11fd16217e27f35e603,2025-06-01 04:28:20.565752,215.203.74.214,91.149.6.51,8333,8333,CN,AS16509
51ccc381529fbb760ceee029ba99f589782dbf0a70b990a29367b10cefbd0b74,2025-06-01 04:37:13.118746,87.173.54.73,163.242.110.73,8333,8333,SG,AS3320
51ccc381529fbb760ceee029ba99f589782dbf0a70b990a29367b10cefbd0b74,2025-06-01 04:37:14.440411,163.242.110.73,205.234.123.104,8333,8333,US,AS9009
51ccc381529fbb760ceee029ba99f589782dbf0a70b990a29367b10cefbd0b74,2025-06-01 04:37:16.661459,205.234.123.104,117.70.143.153,8333,8333,RU,AS16509
09a7d941609a626819620750e20c363938331a8f7ae997f0ea6f08e45c8c65f2,2025-06-01 04:37:17.176637,25.171.32.43,165.42.161.194,8333,8333,SG,AS9009
09a7d941609a626819620750e20c363938331a8f7ae997f0ea6f08e45c8c65f2,2025-06-01 04:37:19.803126,165.42.161.194,32.5.174.113,8333,8333,GB,AS24940
09a7d941609a626819620750e20c363938331a8f7ae997f0ea6f08e45c8c65f2,2025-06-01 04:37:23.100289,32.5.174.113,147.253.185.48,8333,8333,JP,AS15169
09a7d941609a626819620750e20c363938331a8f7ae997f0ea6f08e45c8c65f2,2025-06-01 04:37:24.957817,147.253.185.48,6.37.201.165,8333,8333,CN,AS3320
09a7d941609a626819620750e20c363938331a8f7ae997f0ea6f08e45c8c65f2,2025-06-01 04:37:27.228823,6.37.201.165,93.144.94.150,8333,8333,BR,AS9009
09a7d941609a626819620750e20c363938331a8f7ae997f0ea6f08e45c8c65f2,2025-06-01 04:37:27.486563,93.144.94.150,38.250.163.231,8333,8333,US,AS4134
a8635048450cd79c5ee0a2b96811718c1810ab6b023d490445fecd9a9ea5ddc8,2025-06-01 04:46:33.908502,201.220.209.159,209.88.107.111,8333,8333,FR,AS16509
a8635048450cd79c5ee0a2b96811718c1810ab6b023d490445fecd9a9ea5ddc8,2025-06-01 04:46:34.804967,209.88.107.111,180.108.156.109,48541,8333,US,AS16509
a8635048450cd79c5ee0a2b96811718c1810ab6b023d490445fecd9a9ea5ddc8,2025-06-01 04:46:35.789926,180.108.156.109,126.198.38.24,8333,8333,DE,AS4134
