wallet,tx_count,avg_amount,total_amount,avg_fee,sender_count,receiver_count,avg_time_gap_seconds,fan_ratio,suspicion_score,is_anomaly,wallet_id,address,scenario,scenario_id,role,actually_suspicious,model_flagged
bc1pw7akqaquelcjztggj80407x260ffnrapfptrcp972sxxynfk50psuncs0f,2,0.0999128194924995,0.1998256389849991,0.0002539721941921,1,1,22129.28147,0.5,68.88,Yes,W04853,bc1pw7akqaquelcjztggj80407x260ffnrapfptrcp972sxxynfk50psuncs0f,mixing,M004,participant,True,True
33pKsg4DPi6DqtVNm6cg7mDJpnZ9p6WTCu,26,4.488236859528493,116.69415834774082,8.432486488453766e-05,7,19,300014.56865140004,0.35,68.82,Yes,W03274,33pKsg4DPi6DqtVNm6cg7mDJpnZ9p6WTCu,legit,,normal,False,True
3Eikd6YibFCQjw6U4a6PqhcNbUtM62EW9z,29,3.54481160657254,102.79953659060364,8.578457488576688e-05,10,19,256628.53665117853,0.5,68.71,Yes,W01032,3Eikd6YibFCQjw6U4a6PqhcNbUtM62EW9z,legit,,normal,False,True
1PGKX2cTWnka9rLoSj56eKA75yvKa3jRFi,2,16.557466084407213,33.11493216881443,0.0001093674252565,1,1,879.338218,0.5,68.51,Yes,W04266,1PGKX2cTWnka9rLoSj56eKA75yvKa3jRFi,peeling,P003,change,True,True
38Y4HCAqbTZi952y8MaWqCL2WHyRXxdLka,2,6.577478825912082,13.154957651824164,0.0002477916572299,1,1,829.558648,0.5,68.47,Yes,W04452,38Y4HCAqbTZi952y8MaWqCL2WHyRXxdLka,peeling,P009,change,True,True
3D5vdZmdMPVBkVWxF5dF9s19yt6EJ1GVAW,2,0.9999438922830104,1.999887784566021,0.000322276563637,1,1,22539.196773,0.5,68.24,Yes,W04665,3D5vdZmdMPVBkVWxF5dF9s19yt6EJ1GVAW,mixing,M001,participant,True,True
bc1q5y7j2c5yev2sfhrfmpznu5a3jlxrng6v66fm7c,24,4.468400229208746,107.2416055010099,0.0001135881788273,3,21,310662.46483400004,0.1363636363636363,68.16,Yes,W02525,bc1q5y7j2c5yev2sfhrfmpznu5a3jlxrng6v66fm7c,legit,,normal,False,True
bc1qy3v7jg0x8h2q5xzy6estrjjwrg7yarcyapfhjw,2,12.152798244606837,24.30559648921368,0.0001566803999971,1,1,1569.643486,0.5,68.12,Yes,W04527,bc1qy3v7jg0x8h2q5xzy6estrjjwrg7yarcyapfhjw,peeling,P012,change,True,True
bc1qr03ajump7cx7e62r7jv4mg90ne3cetgft3xn27,2,12.778218408970226,25.55643681794045,1.882834811534362e-05,1,1,1786.326581,0.5,68.06,Yes,W04469,bc1qr03ajump7cx7e62r7jv4mg90ne3cetgft3xn27,peeling,P010,change,True,True
3M57i3V3VBxiYLXMB9d44oG4MSAKiMbEPG,28,3.4064886265388226,95.38168154308704,0.0001239973894077,14,14,222876.10898477773,0.9333333333333332,67.95,Yes,W03539,3M57i3V3VBxiYLXMB9d44oG4MSAKiMbEPG,legit,,normal,False,True
bc1q2uq0g5vtxvetn77ptwj9auqqtr4qwdzc6agscc,2,15.872841572392716,31.745683144785435,9.891900535995004e-05,1,1,869.646506,0.5,67.9,Yes,W04426,bc1q2uq0g5vtxvetn77ptwj9auqqtr4qwdzc6agscc,peeling,P009,change,True,True
bc1puslcq8ym5ds04q4mtkk8agtm685z0he9nfw77dqumvsuy28ge4sqlx9gwc,8,1.4984836543084,11.9878692344672,0.0001629004501913,2,6,906849.167498,0.2857142857142857,67.8,Yes,W02253,bc1puslcq8ym5ds04q4mtkk8agtm685z0he9nfw77dqumvsuy28ge4sqlx9gwc,legit,,normal,False,True
bc1qhmxhwc5a3vatyucg837zwygvzp2arapuka24vf,9,2.684574507130422,24.1611705641738,0.000202989463694,4,5,831415.4185856249,0.6666666666666666,67.67,Yes,W00878,bc1qhmxhwc5a3vatyucg837zwygvzp2arapuka24vf,legit,,normal,False,True
18ZAtjh534xDv8BEfFjrJGktYiufQgBSAV,7,2.5032441286601625,17.522708900621137,0.0001113986837715,1,6,1164538.6008618332,0.1428571428571428,67.61,Yes,W00942,18ZAtjh534xDv8BEfFjrJGktYiufQgBSAV,legit,,normal,False,True
3KBBAqDori6yBPPwPRQ6wxfWEu5wTEsZqF,2,9.5059623829548,19.0119247659096,0.0001804778347301,1,1,444.48651,0.5,67.43,Yes,W04479,3KBBAqDori6yBPPwPRQ6wxfWEu5wTEsZqF,peeling,P010,change,True,True
bc1qk4d5qvhqrzcxw6frxsj9mkykp0m6uehz0kt669,6,2.119013945882726,12.71408367529636,0.0001323248008597,4,2,1052904.4369138,1.3333333333333333,67.1,Yes,W03179,bc1qk4d5qvhqrzcxw6frxsj9mkykp0m6uehz0kt669,legit,,normal,False,True
31rj821ZJUogyK7Rg93Hj8JN9aTfxDj3tJ,9,0.710649870045795,6.395848830412156,7.038834304201292e-05,4,5,859666.78948675,0.6666666666666666,67.1,Yes,W03239,31rj821ZJUogyK7Rg93Hj8JN9aTfxDj3tJ,legit,,normal,False,True
bc1q548v2y3f7xpp98kx0p8p30u9g33un7jxchen9e,2,0.0999788315298093,0.1999576630596187,0.0002496731214865,1,1,13754.169779,0.5,66.98,Yes,W04751,bc1q548v2y3f7xpp98kx0p8p30u9g33un7jxchen9e,mixing,M002,participant,True,True
1AnYENDaSs4xDQvPnUgvLvoF99VxwxVLy6,1,0.0955789500075094,0.0955789500075094,0.0003736040915082,1,0,0.0,1.0,66.97,Yes,W04063,1AnYENDaSs4xDQvPnUgvLvoF99VxwxVLy6,ransomware,R002,victim,True,True
bc1pk45qfkh4q865hjy065rwzk72jax95kcyamlcg99j5z83exrukgts5h8zys,1,0.3937641277214687,0.3937641277214687,0.000374829181652,0,1,0.0,0.0,66.95,Yes,W04455,bc1pk45qfkh4q865hjy065rwzk72jax95kcyamlcg99j5z83exrukgts5h8zys,peeling,P009,peeled_destination,True,True
bc1qxdmr0jneeuemffpucd3atw309q3cardpuf2dap,2,0.9995856318478908,1.9991712636957808,0.0002624238761162,1,1,32915.992871,0.5,66.79,Yes,W04693,bc1qxdmr0jneeuemffpucd3atw309q3cardpuf2dap,mixing,M001,participant,True,True
1PKYBsrRdrTXyJwa1d79Xg5g7eiksQAncX,2,4.999157913992796,9.998315827985593,0.0002260954083225,1,1,32634.882103,0.5,66.43,Yes,W04940,1PKYBsrRdrTXyJwa1d79Xg5g7eiksQAncX,mixing,M005,participant,True,True
bc1ph9vq2qez2qcgwjx9etl9fv7a9muraumefucpywfqmwqx0nj5cmysrtx0nl,1,0.4536639859355812,0.4536639859355812,0.0003709900103473,1,0,0.0,1.0,66.23,Yes,W04188,bc1ph9vq2qez2qcgwjx9etl9fv7a9muraumefucpywfqmwqx0nj5cmysrtx0nl,ransomware,R006,victim,True,True
bc1qhsycdtdh4arx56s0vlsdarums3ed3784m9e0d0,24,4.201142741326598,100.82742579183837,0.0001368904057663,9,15,331205.1994052608,0.5625,66.19,Yes,W03503,bc1qhsycdtdh4arx56s0vlsdarums3ed3784m9e0d0,legit,,normal,False,True
bc1pfwemnjeve2jks2f8p9dgw44syle56h0z5evvdnvllp0wwn5s0cxqhr6ank,1,1.0,1.0,0.0003424191955459,1,0,0.0,1.0,66.09,Yes,W04550,bc1pfwemnjeve2jks2f8p9dgw44syle56h0z5evvdnvllp0wwn5s0cxqhr6ank,mixing,M001,participant,True,True
bc1q6wfgey775r5xr8s55r2xvz39rca6uxtrcj3yw7,7,2.427358323302809,16.991508263119663,0.0001307165888619,0,7,1103041.1234873333,0.0,66.01,Yes,W00284,bc1q6wfgey775r5xr8s55r2xvz39rca6uxtrcj3yw7,legit,,normal,False,True
bc1paj8mehymupwvp654t8j9nhq9av9mfpgqn8fxk5fvkeyezj0r0dzsy9s6na,2,4.999633388293169,9.99926677658634,0.0002596186415096,1,1,18647.262057,0.5,65.88,Yes,W04836,bc1paj8mehymupwvp654t8j9nhq9av9mfpgqn8fxk5fvkeyezj0r0dzsy9s6na,mixing,M003,participant,True,True
19P9PweM4tVoMpsp1LMH4i8Y1snQEnaFkE,1,0.4798522978672879,0.4798522978672879,0.0003655098096995,1,0,0.0,1.0,65.78,Yes,W04090,19P9PweM4tVoMpsp1LMH4i8Y1snQEnaFkE,ransomware,R003,victim,True,True
bc1q78q70pgwkttpr0vh8a3gurf44pcdm3mspxg2l6,2,12.534558524028022,25.069117048056043,0.0001358776217487,1,1,1637.945271,0.5,65.76,Yes,W04525,bc1q78q70pgwkttpr0vh8a3gurf44pcdm3mspxg2l6,peeling,P012,change,True,True
33dBjmD1nSeLXnggFNG3xLzAGPtHxn8owM,2,0.0996183618728078,0.1992367237456156,0.0002090742367462,1,1,36237.045934,0.5,65.76,Yes,W04872,33dBjmD1nSeLXnggFNG3xLzAGPtHxn8owM,mixing,M004,participant,True,True
bc1qfejr2940um599tekat2dpl50jcy7jzvpsd0hjn,11,5.092602114873911,56.018623263613016,0.0001083513380603,7,4,747952.2426032999,1.4,65.61,Yes,W02555,bc1qfejr2940um599tekat2dpl50jcy7jzvpsd0hjn,legit,,normal,False,True
14n5CMwYgnWY9mVFthvTCP7RRiypyhxQ25,2,4.999609432645088,9.999218865290176,0.0002605919611392,1,1,14389.28684,0.5,65.47,Yes,W04908,14n5CMwYgnWY9mVFthvTCP7RRiypyhxQ25,mixing,M005,participant,True,True
37DwkUW4kxqCD8TvKnA2T2MuqBak2mn6a7,29,3.2781281639257656,95.0657167538472,8.979302612962747e-05,10,19,241534.12855385712,0.5,65.29,Yes,W00192,37DwkUW4kxqCD8TvKnA2T2MuqBak2mn6a7,legit,,normal,False,True
bc1qdq0nxlfnhduay9s80py9xte9mrucreryc884z3,2,14.682672152769952,29.365344305539907,9.175415273773884e-05,1,1,426.896991,0.5,65.24,Yes,W04428,bc1qdq0nxlfnhduay9s80py9xte9mrucreryc884z3,peeling,P009,change,True,True
bc1pvpzefcv6gq7yyym6jfnsjfas2l9tw8eqnqzwtdd8sfvfnr83hzushc4w7r,19,4.882708358852395,92.7714588181955,0.0001371564537872,6,13,337780.09132238885,0.4285714285714285,65.15,Yes,W03040,bc1pvpzefcv6gq7yyym6jfnsjfas2l9tw8eqnqzwtdd8sfvfnr83hzushc4w7r,legit,,normal,False,True
1PoGHezaKEjQ1wuCwvZGTKQ6mTQoobQjFk,2,0.0990934590434174,0.1981869180868349,0.0002225125023089,1,1,27483.768577,0.5,65.01,Yes,W04773,1PoGHezaKEjQ1wuCwvZGTKQ6mTQoobQjFk,mixing,M002,participant,True,True
1pZhPxoRTq5qqC729UChpxERfQj6k2PZU,9,5.57541819823152,50.17876378408368,0.0001004209206214,4,5,744312.5281843749,0.6666666666666666,64.95,Yes,W01643,1pZhPxoRTq5qqC729UChpxERfQj6k2PZU,legit,,normal,False,True
bc1pvslcewfsc3euf46twwsva6q5wtkgy2j5dpq7mh2ptrq5uk500hgqysmzw5,2,11.387737831527044,22.775475663054088,0.0001475655275698,1,1,1541.87602,0.5,64.87,Yes,W04531,bc1pvslcewfsc3euf46twwsva6q5wtkgy2j5dpq7mh2ptrq5uk500hgqysmzw5,peeling,P012,change,True,True
bc1q2zzvcgsfz7mcad0pj70r0u6ql9ct7vslsaz0mj,27,3.869842277597433,104.48574149513068,8.145485776653577e-05,13,14,274746.4735566539,0.8666666666666667,64.76,Yes,W03392,bc1q2zzvcgsfz7mcad0pj70r0u6ql9ct7vslsaz0mj,legit,,normal,False,True
3GHqR23dF5yo15CZhogcVFP5P48CgWAX1Y,2,12.307600908129508,24.615201816259017,4.645507445079387e-05,1,1,555.731728,0.5,64.7,Yes,W04432,3GHqR23dF5yo15CZhogcVFP5P48CgWAX1Y,peeling,P009,change,True,True
1QDawm2rSg8bGaJiFihMpEQDQhvZLhkw9H,2,12.873570875788314,25.747141751576628,0.0001363025370032,1,1,609.254379,0.5,64.7,Yes,W04523,1QDawm2rSg8bGaJiFihMpEQDQhvZLhkw9H,peeling,P012,change,True,True
bc1qqv2tshn4lmhuw3c3p0nrdt6s2eqlpa7xyc7gdl,16,5.631407890109649,90.1025262417544,0.000114364688749,9,7,507189.070337,1.125,64.57,Yes,W00968,bc1qqv2tshn4lmhuw3c3p0nrdt6s2eqlpa7xyc7gdl,legit,,normal,False,True
1LRC1NbzyZhAFMdV9vQkBaL8D8pE2E16Zz,2,11.51823568505916,23.03647137011832,2.5084569821978623e-05,1,1,841.846679,0.5,64.39,Yes,W04471,1LRC1NbzyZhAFMdV9vQkBaL8D8pE2E16Zz,peeling,P010,change,True,True
1PAZBAAsKKHSFHZ259WArvFZqP24xBQfi4,2,12.24635907665222,24.49271815330444,4.756064455673733e-05,1,1,1320.316484,0.5,64.38,Yes,W04274,1PAZBAAsKKHSFHZ259WArvFZqP24xBQfi4,peeling,P003,change,True,True
37UQEZhyatx8n5npNhccAv2fhaDtaNoj8p,2,13.465983851285367,26.93196770257073,0.0001223294302742,1,1,1293.680735,0.5,64.38,Yes,W04521,37UQEZhyatx8n5npNhccAv2fhaDtaNoj8p,peeling,P012,change,True,True
bc1qxw566vs78kj608aadygncuwfh2lq4rrqh5vp9l,23,4.492366224250534,103.32442315776228,9.15378882212532e-05,9,14,334732.03017050005,0.6,64.11,Yes,W01897,bc1qxw566vs78kj608aadygncuwfh2lq4rrqh5vp9l,legit,,normal,False,True
1DQSBALoaashsHKxxb5XRgHi8WfW4ykqhM,2,14.13500671569784,28.27001343139568,6.707679590124596e-05,1,1,1043.008066,0.5,64.08,Yes,W04519,1DQSBALoaashsHKxxb5XRgHi8WfW4ykqhM,peeling,P012,change,True,True
1KBdHYRkeDdVdexavEBUwUjwXNvbbh1AY7,24,4.286116375638242,102.8667930153178,9.82915270296211e-05,9,15,308363.4893981304,0.5625,64.02,Yes,W02188,1KBdHYRkeDdVdexavEBUwUjwXNvbbh1AY7,legit,,normal,False,True
bc1pra4x3kr2nnw5u5pptpmz5efh6vep6ucvr5pwahdw8atqtu0qd2ms75snth,25,4.05484624966448,101.371156241612,6.638540220299958e-05,8,17,321715.0738395833,0.4444444444444444,64.02,Yes,W02186,bc1pra4x3kr2nnw5u5pptpmz5efh6vep6ucvr5pwahdw8atqtu0qd2ms75snth,legit,,normal,False,True
bc1pvq8e4cy2zqcgakcnld4khuf770eudzqmvglzlgdmjqu0j75djclq47u9kw,2,0.0998417643947493,0.1996835287894986,0.000221683973478,1,1,21645.12287,0.5,63.66,Yes,W04859,bc1pvq8e4cy2zqcgakcnld4khuf770eudzqmvglzlgdmjqu0j75djclq47u9kw,mixing,M004,participant,True,True
1E7b77Mg1AqKmavCKsGViz8cjPQLfSYtiL,23,4.305009130453692,99.0152100004349,8.464251425418198e-05,10,13,259833.8490632273,0.7142857142857143,63.56,Yes,W03887,1E7b77Mg1AqKmavCKsGViz8cjPQLfSYtiL,legit,,normal,False,True
bc1q8vlnf7n3kkn3h6z0jnepemhhaqtus4us9ff53m,2,4.9996786349576805,9.99935726991536,0.0001969276681003,1,1,32043.731602,0.5,63.51,Yes,W04945,bc1q8vlnf7n3kkn3h6z0jnepemhhaqtus4us9ff53m,mixing,M005,participant,True,True
14xQss8sN5qsEdfHmE5WMZyFhGS1qbhfDa,11,5.057703106256937,55.6347341688263,0.0001255488298589,5,6,671027.9273287001,0.7142857142857143,63.33,Yes,W02606,14xQss8sN5qsEdfHmE5WMZyFhGS1qbhfDa,legit,,normal,False,True
3K41ZAAuMD4eiHvpvKMiVupZxZopKTq7zc,2,0.0998433616041737,0.1996867232083475,0.0001919788233611,1,1,42537.239338,0.5,63.28,Yes,W04744,3K41ZAAuMD4eiHvpvKMiVupZxZopKTq7zc,mixing,M002,participant,True,True
156TJZGtd1zENdMCd1aDTDeMXhjsFkv24L,1,0.5497634923575265,0.5497634923575265,0.0003309972137025,1,0,0.0,1.0,63.12,Yes,W04148,156TJZGtd1zENdMCd1aDTDeMXhjsFkv24L,ransomware,R005,victim,True,True
1HVzXxjX9YpF6g75Y6Tbyfy9yE76NHg37p,37,2.061333821581675,76.26935139852198,7.03231423805523e-05,13,24,199380.33778441665,0.52,63.02,Yes,W02884,1HVzXxjX9YpF6g75Y6Tbyfy9yE76NHg37p,legit,,normal,False,True
35xhMi6fRJcp5En3Saf7ZMUUhLmiBdoP44,1,0.2299330110774944,0.2299330110774944,0.0003213053142694,1,0,0.0,1.0,62.91,Yes,W04132,35xhMi6fRJcp5En3Saf7ZMUUhLmiBdoP44,ransomware,R004,victim,True,True
1935ZqKUNxpqjYWoLjVrEVmp5Bx3qyow66,1,0.2595505790568456,0.2595505790568456,0.0003114859307274,1,0,0.0,1.0,62.73,Yes,W04192,1935ZqKUNxpqjYWoLjVrEVmp5Bx3qyow66,ransomware,R006,victim,True,True
bc1ppx0h2vvqzlzy0nz7n0er8kta5rwkdcq0hwacreyp3fqde20qc2xsfad4kd,9,4.060762503811699,36.54686253430529,7.467688961565992e-05,3,6,885550.564883875,0.4285714285714285,62.68,Yes,W02330,bc1ppx0h2vvqzlzy0nz7n0er8kta5rwkdcq0hwacreyp3fqde20qc2xsfad4kd,legit,,normal,False,True
1McJR3z3HgWiJSseMKVUv2bvpYjNCpoyuv,25,4.26021793964936,106.505448491234,8.35962994356164e-05,7,18,311078.7104189167,0.3684210526315789,62.33,Yes,W00832,1McJR3z3HgWiJSseMKVUv2bvpYjNCpoyuv,legit,,normal,False,True
bc1qmwtzthyk8l3hfjvhtzgzm6pgky8mz3q7f239xp,19,5.244812106836829,99.65143002989974,0.0001001008765228,4,15,384772.0611625,0.25,62.13,Yes,W03966,bc1qmwtzthyk8l3hfjvhtzgzm6pgky8mz3q7f239xp,legit,,normal,False,True
bc1qywjrv972ch24049arvwnhd2luv3prq9mvas6gr,7,0.9777064902756074,6.843945431929252,0.0001149714391365,1,6,756252.8075838335,0.1428571428571428,62.01,Yes,W00023,bc1qywjrv972ch24049arvwnhd2luv3prq9mvas6gr,legit,,normal,False,True
1FAJcQft7P9jE88kbhZuVujjcZttaTP83k,36,2.068642383794176,74.47112581659033,9.326261171743548e-05,1,35,107528.73593022858,0.0277777777777777,61.97,Yes,W04178,1FAJcQft7P9jE88kbhZuVujjcZttaTP83k,ransomware,R005,collector,True,True
3Ln4jrxnvD6YTAveBukko5oNVy9R5xpYFh,2,11.844517837904649,23.689035675809297,6.997188635198692e-05,1,1,1557.517376,0.5,61.96,Yes,W04434,3Ln4jrxnvD6YTAveBukko5oNVy9R5xpYFh,peeling,P009,change,True,True
3JnNaHbyndrMmDr6mLu3QEf86etj46rVvk,1,1.3593326321537895,1.3593326321537895,0.0002961396996313,0,1,0.0,0.0,61.84,Yes,W04273,3JnNaHbyndrMmDr6mLu3QEf86etj46rVvk,peeling,P003,peeled_destination,True,True
bc1pgjs4ynt7aqyjlf0sxq3hkdrgltmj44uf8zdzdeayv932thu0ys9q0dh47s,2,9.268333546311668,18.536667092623336,0.0001423881227483,1,1,1025.9518,0.5,61.49,Yes,W04481,bc1pgjs4ynt7aqyjlf0sxq3hkdrgltmj44uf8zdzdeayv932thu0ys9q0dh47s,peeling,P010,change,True,True
13U8UhZLfdUwrj1fKCxTjBBP1yJrrAzFPW,8,2.5585810902951764,20.46864872236141,0.0001188410008769,1,7,1019228.8599797144,0.125,61.47,Yes,W01708,13U8UhZLfdUwrj1fKCxTjBBP1yJrrAzFPW,legit,,normal,False,True
bc1qmpg0rqw7mzygf4xzrekcufjc79zxsjncgwdvn6,2,11.253963508760757,22.50792701752151,4.920910892747461e-05,1,1,399.445726,0.5,61.45,Yes,W04436,bc1qmpg0rqw7mzygf4xzrekcufjc79zxsjncgwdvn6,peeling,P009,change,True,True
bc1qeaw8gt7g4h3cgwgwhm7673jdzupjr6lqcdtenf,1,0.1,0.1,0.0003101270819233,1,0,0.0,1.0,61.39,Yes,W04558,bc1qeaw8gt7g4h3cgwgwhm7673jdzupjr6lqcdtenf,mixing,M002,participant,True,True
bc1q00kjet8830whh432dyucelw77e2ux9s5zsx28q,1,0.2693371940242797,0.2693371940242797,0.0003058220985548,1,0,0.0,1.0,61.33,Yes,W04033,bc1q00kjet8830whh432dyucelw77e2ux9s5zsx28q,ransomware,R001,victim,True,True
bc1qpfhw7ln3sx5qmrvl9j6yvznlc8rzla29wnmvnc,2,11.033721311966469,22.067442623932934,4.652215562607353e-05,1,1,222.551521,0.5,61.18,Yes,W04278,bc1qpfhw7ln3sx5qmrvl9j6yvznlc8rzla29wnmvnc,peeling,P003,change,True,True
1DWnDXsGF2NoPdZvs66EAmSmUYfMT1V21m,2,10.648408106638716,21.29681621327743,2.3438446784535497e-05,1,1,730.128039,0.5,60.95,Yes,W04438,1DWnDXsGF2NoPdZvs66EAmSmUYfMT1V21m,peeling,P009,change,True,True
19vUN3Usqnjs6z8GHSPUYbsZP3zHy7E63e,2,0.9995755358185912,1.9991510716371823,0.0002249603682945,1,1,32456.116514,0.5,60.93,Yes,W04690,19vUN3Usqnjs6z8GHSPUYbsZP3zHy7E63e,mixing,M001,participant,True,True
bc1pl85tzxd2tejk674r3xaf5539zhxwlglr055jtnx2ez3egf2c8qasrkskd2,33,2.445973617857617,80.71712938930136,7.727261555786518e-05,9,24,227835.68566325,0.36,60.77,Yes,W03849,bc1pl85tzxd2tejk674r3xaf5539zhxwlglr055jtnx2ez3egf2c8qasrkskd2,legit,,normal,False,True
bc1q4ttwr5f220vtcgglacz4g7kxm9u2ah86jc64l3,2,9.613919734782268,19.227839469564536,1.9296396601219744e-05,1,1,850.852154,0.5,60.67,Yes,W04440,bc1q4ttwr5f220vtcgglacz4g7kxm9u2ah86jc64l3,peeling,P009,change,True,True
1KAdmeVs23V2DYXL4em2oayoY4mEMicwtd,1,0.1060681357253389,0.1060681357253389,0.000305483407213,1,0,0.0,1.0,60.62,Yes,W04145,1KAdmeVs23V2DYXL4em2oayoY4mEMicwtd,ransomware,R005,victim,True,True
bc1qfq5ug52kwc6gfmhm29lkp4np4vht5eral20e4c,2,11.866008684000931,23.732017368001863,8.994167838990646e-05,1,1,1138.974508,0.5,60.59,Yes,W04529,bc1qfq5ug52kwc6gfmhm29lkp4np4vht5eral20e4c,peeling,P012,change,True,True
3Qn7bQAUPAbVufHgLQbwqXNtUEL8E6q1Q5,2,0.0995566320530439,0.1991132641060878,0.0001733807413996,1,1,36446.941203,0.5,60.32,Yes,W04875,3Qn7bQAUPAbVufHgLQbwqXNtUEL8E6q1Q5,mixing,M004,participant,True,True
bc1qr29avcmwezj9ndhfjltva93mvh4n2mggnzj2mn,1,0.0996989256769896,0.0996989256769896,0.0003010743230103,0,1,0.0,0.0,60.2,Yes,W04868,bc1qr29avcmwezj9ndhfjltva93mvh4n2mggnzj2mn,mixing,M004,participant,True,True
38R39NT4t2pTU5nMHpeMUeBLhpu2sqSXj7,2,0.0997482369646883,0.1994964739293767,0.0002066233490875,1,1,13455.493187,0.5,60.16,Yes,W04750,38R39NT4t2pTU5nMHpeMUeBLhpu2sqSXj7,mixing,M002,participant,True,True
1GCKXtdKHAkfvNQRr6JUS5aw5X2gT1UWvc,1,0.1,0.1,0.0003010743230103,1,0,0.0,1.0,60.09,Yes,W04597,1GCKXtdKHAkfvNQRr6JUS5aw5X2gT1UWvc,mixing,M004,participant,True,True
bc1qsdpfr6jnexctuf5j8ufcn54afqp2mq3pfkdnx4,2,10.965393450532655,21.930786901065314,5.180933899670166e-05,1,1,924.969181,0.5,60.08,Yes,W04473,bc1qsdpfr6jnexctuf5j8ufcn54afqp2mq3pfkdnx4,peeling,P010,change,True,True
bc1q24kqpjuyshfygcuutmqhtph4ufl9s6ku5qtljx,2,10.778598019660985,21.557196039321965,3.181705983505158e-05,1,1,1017.740159,0.5,59.99,Yes,W04280,bc1q24kqpjuyshfygcuutmqhtph4ufl9s6ku5qtljx,peeling,P003,change,True,True
1CWNfTxJCsH6eDMysN1aSuA1qsZSyQcaks,2,0.0998980730027526,0.1997961460055052,0.000190819063596,1,1,22351.453053,0.5,59.93,Yes,W04856,1CWNfTxJCsH6eDMysN1aSuA1qsZSyQcaks,mixing,M004,participant,True,True
bc1qhvqw5gsqqg72ju8pnxqdz5h0k6s8mx0akhnswn,2,4.999478816077721,9.998957632155442,0.0002257593261462,1,1,16561.897771,0.5,59.92,Yes,W04931,bc1qhvqw5gsqqg72ju8pnxqdz5h0k6s8mx0akhnswn,mixing,M005,participant,True,True
1HF7AHojt58cTva5PmGyuZeajHQybtzmEi,33,2.434198350400424,80.32854556321398,0.0001271306274982,11,22,230933.918652125,0.4782608695652174,59.87,Yes,W02530,1HF7AHojt58cTva5PmGyuZeajHQybtzmEi,legit,,normal,False,True
bc1qgaa88vdlsdwlp6c2r9ncml2r9lh0crfgrj7gnj,38,1.5689459379062651,59.61994564043808,9.7682911140669e-05,1,37,34165.24815935135,0.0263157894736842,59.8,Yes,W04117,bc1qgaa88vdlsdwlp6c2r9ncml2r9lh0crfgrj7gnj,ransomware,R003,collector,True,True
35fTHKUhZstBmriFk73dmZiCkh1AnE66ah,1,1.0203676169800893,1.0203676169800893,0.0002774597124344,1,0,0.0,1.0,59.76,Yes,W04017,35fTHKUhZstBmriFk73dmZiCkh1AnE66ah,ransomware,R001,victim,True,True
1D2QyuNFdKUYNjozKm3uVabBzxt8LsVcBC,1,5.367691408569043,5.367691408569043,0.0002141361150328,1,0,0.0,1.0,59.65,Yes,W04213,1D2QyuNFdKUYNjozKm3uVabBzxt8LsVcBC,ransomware,R006,victim,True,True
3Nd73T42jRiotfSqNbHn6dNojRR4UFJZaR,21,4.522142562497622,94.96499381245006,7.80136880564865e-05,10,11,300045.1999263,0.8333333333333334,59.58,Yes,W02547,3Nd73T42jRiotfSqNbHn6dNojRR4UFJZaR,legit,,normal,False,True
17oNWzQm7b5J6N445RXBdfVmYyLhjLcVLx,1,1.977427100885432,1.977427100885432,0.0002549018384538,1,0,0.0,1.0,59.48,Yes,W04012,17oNWzQm7b5J6N445RXBdfVmYyLhjLcVLx,ransomware,R001,victim,True,True
154eoGVmSEG5maR5YyLBD7HhWLZniVndue,2,4.999495094433758,9.998990188867516,0.0001690859242078,1,1,32404.823837,0.5,59.36,Yes,W04941,154eoGVmSEG5maR5YyLBD7HhWLZniVndue,mixing,M005,participant,True,True
bc1qx6gnswv23enlk8arc8gujyg5gwkg2x3tpvxk4l,2,11.64635041439913,23.29270082879826,7.673557189997845e-05,1,1,208.682278,0.5,58.88,Yes,W04276,bc1qx6gnswv23enlk8arc8gujyg5gwkg2x3tpvxk4l,peeling,P003,change,True,True
bc1qpkcx0uqpetdf3peqws7awde6vv9we0gjrdxcxg,2,9.310308822675603,18.620617645351206,4.055445768098112e-05,1,1,1671.820176,0.5,58.88,Yes,W04442,bc1qpkcx0uqpetdf3peqws7awde6vv9we0gjrdxcxg,peeling,P009,change,True,True
1Bm21PCiiju7UUgTCq7FbMJ5K9jiSVvXPp,10,2.8219699762496555,28.21969976249656,0.000153549710968,5,5,775924.0357612222,0.8333333333333334,58.87,Yes,W02839,1Bm21PCiiju7UUgTCq7FbMJ5K9jiSVvXPp,legit,,normal,False,True
bc1p6mh3hrgdjary6rakxww9ugz4hfq3nufttcta5umf0mdqvfzctrsscayxhh,1,0.4570599276181465,0.4570599276181465,0.0002932272680701,0,1,0.0,0.0,58.66,Yes,W04534,bc1p6mh3hrgdjary6rakxww9ugz4hfq3nufttcta5umf0mdqvfzctrsscayxhh,peeling,P012,peeled_destination,True,True
bc1qq0mu43sh9y4z2qudhq7wul8vj7tssr2a9a3hc9,9,1.0729510151446096,9.656559136301484,0.0001209483528116,1,8,787337.16576975,0.1111111111111111,58.62,Yes,W01390,bc1qq0mu43sh9y4z2qudhq7wul8vj7tssr2a9a3hc9,legit,,normal,False,True
