wallet,tx_count,avg_amount,total_amount,avg_fee,sender_count,receiver_count,avg_time_gap_seconds,fan_ratio
14Pfh5RNQ4F19DHdZkh6fJeHxeyZALJmf7,20,3.1807872640157973,63.61574528031595,8.375773489161118e-05,6,14,405111.9385300526,0.4
14PiFgKMvTqymQCHEUefeZM9sB5dBpfpkf,22,2.495347817215817,54.89765197874797,0.00013354352996923982,10,12,348633.9658936667,0.7692307692307693
14QAuVtkAMWVpCpa15X7wRktiSxBptTkVT,1,0.7383187189865127,0.7383187189865127,3.230562821512584e-06,0,1,0.0,0.0
14QyNcKkSkZw3Yb1chbxVXaXjKdtgJZsRo,13,2.2701395031520644,29.511813540976835,0.00011042193499588073,5,8,552285.3585449167,0.5555555555555556
14R8sumTwqr28cM8g4jYTt2R2SAh1cTBqH,23,1.7570176448155321,40.41140583075724,0.00016820937541048316,7,16,297413.94423059095,0.4117647058823529
14SbPabBBhrqCpm4vjcozw8JFD2LPcVEdL,1,0.24949993590902303,0.24949993590902303,0.0001481420065221,1,0,0.0,1.0
14T4ZyfFBCimtDLQ8TrGd7ALF3oCDvYS72,27,1.9157661161307986,51.72568513553156,0.0001480189067813252,14,13,293243.62946565385,1.0
14TFHkkTq3sw919Coufr74GeTPt8qzU76o,21,3.102561200407481,65.1537852085571,0.00013111146729220192,8,13,364686.00812275,0.5714285714285714
14VTEBeaEo9kD4pbDjbPsdMqPgWFRAgtWF,1,1.921006399492675,1.921006399492675,4.18974512684566e-05,1,0,0.0,1.0
14WQ8hT42N7VkUyRE1TBrWrUnNdwqVJ6V6,1,0.23487682428713594,0.23487682428713594,0.0001515123483039,1,0,0.0,1.0
14WWfWW1HZifkBftLioggabnAz16cMrFpq,22,1.7627467843656142,38.78042925604351,8.628718557761814e-05,6,16,361604.67241061904,0.35294117647058826
14WiPfQTpxoVUpy1PGHFhBtohU8Vegj5Tt,28,2.304421633418656,64.52380573572236,0.00010493984022939392,8,20,251989.0754136667,0.38095238095238093
14WyrcjaPmeoEK9AVqB2hbqaY5bQS6JipA,1,5.0,5.0,0.0003774579744764,1,0,0.0,1.0
14X2yJ7NK7BxzzCyeB8nCA1U2buYQuJg24,16,2.9145647953617257,46.63303672578761,0.00011415476334266446,7,9,449345.193516,0.7
14X9qAK9rXa4jJPdzArrQupD13eiPf18i4,23,1.3793701864297991,31.725514287885378,9.11512515386985e-05,7,16,314578.6523114091,0.4117647058823529
14YeGan854fcBhCQw4NCYvZepr5B1n11MU,19,2.5818915164399256,49.05593881235859,6.721188397507508e-05,6,13,364693.5782336111,0.42857142857142855
14ZR45TUwtWp9WhwKPs7MwoWYDGiXST4z6,19,1.9891439856005093,37.79373572640968,8.975765348600838e-05,7,12,411500.16198722227,0.5384615384615384
14ZRWHbzZBF1yveMCNeuyPteChsqN3vNnF,26,2.400914802313459,62.42378486014993,8.867614820005112e-05,6,20,304719.97441,0.2857142857142857
14ZtDNKUyQ6jV3DdwfLgXkyNAeL35Bqst7,1,4.999975053779416,4.999975053779416,1.179539030153934e-05,0,1,0.0,0.0
14a9bkGrWNLrvAajkTgUVEF1jAe79m5nFt,15,2.318076730982153,34.77115096473229,7.897498151006212e-05,5,10,542437.9263645,0.45454545454545453
14bHPLbB1FKfWZsczX1CnoCaM4DGMW1enJ,19,3.249406120625611,61.738716291886604,9.421143499743214e-05,11,8,396780.6348581666,1.2222222222222223
14bQg4nbWWbzLkdgZBeYScnuWHXUvjKFGi,22,2.1542482105693446,47.39346063252558,0.0001157346570406297,10,12,344382.5971132381,0.7692307692307693
14dUixoa9Cw32VzJTC6D9abiAx7QNY3ArP,11,2.3872098172547225,26.259307989801947,8.04424314792557e-05,4,7,532404.5265423001,0.5
14f6ZzJKz1q8k9KM25gKTBD8hRqZX4uiKG,13,1.9889632647334206,25.856522441534466,0.00010803188582399224,4,9,638905.5660323333,0.4
14fGMVwzpK5KUqko58JVzbToMJftSCAhED,19,1.6953597681187056,32.211835594255405,6.708508601386914e-05,7,12,383971.72570650006,0.5384615384615384
14geZkVWtuRTkx8D1Az9NdkuNDVami278N,12,1.1811007261328859,14.173208713594631,9.913717550121688e-05,3,9,612927.2461441818,0.3
14gfGtCDmtJ6eMX3EoM54bMmx4qGoKrCip,16,2.994182264822857,47.90691623716571,0.00010437797693732817,8,8,504052.86432926665,0.8888888888888888
14h27MifdqeppgHFztCDiTdfbvTsqPYdzW,22,3.5918553660411643,79.02081805290561,7.782679677096894e-05,7,15,295272.16124780953,0.4375
14icDQCnywKKcMrd9r41AdfVURi3y3Aq34,22,1.5220473653917863,33.4850420386193,8.738018743830867e-05,7,15,346048.83401347615,0.4375
14k8Qn8Cu65RW1VWkNTc5Q6f9kax6mHNs6,2,0.0994576607769439,0.1989153215538878,0.00029820693732955,1,1,14019.330403,0.5
14n5CMwYgnWY9mVFthvTCP7RRiypyhxQ25,2,4.999609432645088,9.999218865290176,0.00026059196113925,1,1,14389.28684,0.5
14npLWNZNZFei42caEgWZYyFGoLJu5ggZc,23,2.577062535229496,59.27243831027841,8.827641563579624e-05,12,11,324712.66750986356,1.0
14oBBrgNrToxwbS6nFSE89BqJcSWZzf2rS,18,1.9523574112197517,35.14243340195553,8.856906815240708e-05,1,17,437780.44213294116,0.05555555555555555
14p79gRaDD1PLVZetuPmufNZFw5Uev6UjR,15,1.7462827090910436,26.194240636365652,0.00014560577309931646,4,11,532454.3826512859,0.3333333333333333
14qut3CWAZGmvGmHZJt6aoNAKRjyZSnAfK,11,2.287078113982209,25.1578592538043,0.00010721802002835269,3,8,617867.0434647,0.3333333333333333
14qwo5p88CM1ud7aDuxqToaedbRWQ5JvED,20,2.596138735418653,51.92277470837306,0.00011236098061218918,8,12,363987.2148820526,0.6153846153846154
14reCnYePvNj8WPtnastkQTWfCzSVhGc5i,24,1.8442563668407537,44.262152804178086,0.00012060345861330617,11,13,326487.56879526086,0.7857142857142857
14rmmPe5dH8gqqWRsjiQfv5oZxH3MG4Aji,20,2.2340981868111207,44.681963736222414,0.00012075545031119757,6,14,381958.01002684206,0.4
14rykbGPigVBKU1ebs3vy6wLjbdhVxsRAn,21,2.515381065064087,52.823002366345825,7.935870189137039e-05,9,12,364203.89022675005,0.6923076923076923
14tnAhE3N6XMyNmxn3SiYNNkkmovQLY5yj,19,2.1418515023637235,40.695178544910746,7.561476168577009e-05,3,16,411225.4010926666,0.17647058823529413
14ujBG48gJyV34fxeny78m2RMd5wt2eoFk,10,1.1763027396274803,11.763027396274802,0.00012275047829289553,4,6,654704.0586640001,0.5714285714285714
14vJfutu2AakdPBcYJbzrinb3VUskn7mmQ,1,4.99995080775656,4.99995080775656,4.919224343927989e-05,0,1,0.0,0.0
14w7vGYZmoQvyNy7DqR5xZxgirfT4vTBfK,17,1.3468033294312065,22.89565660033051,0.00010123521583149046,4,13,417813.56280099996,0.2857142857142857
14w9uqb4Jc85Zit4CEXw9NM4vGTjcmozPb,14,1.3167187986651407,18.43406318131197,0.00011991260824895932,1,13,567441.5465005384,0.07142857142857142
14wpGYxuJSBJ5CdpoAhmAnC5a3PLWKLF7A,29,2.0015570200929718,58.04515358269618,9.323463949607542e-05,9,20,261547.1085160357,0.42857142857142855
14xJaM5XmFviNqCGZKKByJH6BzLvFZRGf3,13,1.5961959325179107,20.75054712273284,0.00013531093346362023,4,9,577537.3248461668,0.4
14xQss8sN5qsEdfHmE5WMZyFhGS1qbhfDa,11,5.057703106256937,55.6347341688263,0.00012554882985894552,5,6,671027.9273287001,0.7142857142857143
14xnZV3vecPt4JMiLRNbjH61xqdF4Z7neL,24,2.54689359649822,61.12544631595728,9.672362049774965e-05,10,14,305138.9115905217,0.6666666666666666
14z9jUjxvaGXbcW1Z8BxsT41UNc7KihcWx,17,2.783357067165439,47.317070141812465,5.722497929434064e-05,6,11,425141.6363823125,0.5
151Ya6nxvhQMs8o2Vqdk1bYHDxPFFPfn4R,23,1.945623981397709,44.749351572147305,0.00010832025266384255,10,13,325422.8830746818,0.7142857142857143
151x9JB5JkLm35MQTiTW8kP6iSMVnRoFJv,15,3.3945225030488655,50.91783754573298,4.96045881004074e-05,7,8,534526.9604192143,0.7777777777777778
154NMojWTHTYc12aKqjy9BDixkATQMb4wu,2,34.14711199452209,68.29422398904418,4.3967960607372124e-05,1,1,1097.332547,0.5
154eoGVmSEG5maR5YyLBD7HhWLZniVndue,2,4.999495094433758,9.998990188867516,0.00016908592420789408,1,1,32404.823837,0.5
1558RYVCRybzxhcpbCPuVtqcKd222X78BK,1,1.0,1.0,2.987967164889474e-05,1,0,0.0,1.0
156TJZGtd1zENdMCd1aDTDeMXhjsFkv24L,1,0.5497634923575265,0.5497634923575265,0.0003309972137025,1,0,0.0,1.0
157L5YWbExqQrgQSt7n2zSdoDguZ2WzR7p,22,3.3303402056449625,73.26748452418917,0.00013220008767405713,8,14,297180.67160233343,0.5333333333333333
157kZGQyUZnKmr6PvWQkJz1sGxLMAZbQGu,26,2.365560118479952,61.50456308047875,5.839826734607829e-05,7,19,285626.04718644003,0.35
157tmmHWoD9FyUeTPtVbiz1Z3aFvKnY941,23,1.8945732180084098,43.575184014193425,0.0001399640559914851,7,16,346203.0950083182,0.4117647058823529
157wuNQPwme9aUsYtSUa5BWuScs9FVwRUu,19,1.535202533770786,29.168848141644933,0.00011284468648893047,7,12,418679.1859027222,0.5384615384615384
157xqZVFnqkiqNh5unobFg6mqN7dAKBag2,1,0.9464895166885543,0.9464895166885543,0.0001382704654365,1,0,0.0,1.0
1581ktwc34u1zTsKkheEBSWWd79PGiLcDB,16,1.2067643061742594,19.30822889878815,6.624416406236001e-05,6,10,500542.05811513326,0.5454545454545454
158K4z94h8wpDbtK946MF4k6egU1vj8d9p,21,2.758644945081836,57.93154384671856,0.00010365842354626341,5,16,371123.76766155,0.29411764705882354
15AzUA9jGwTjxrtySD9ew9iT4hkUJtisWV,24,2.7660380486962097,66.38491316870903,9.673297292919196e-05,7,17,294306.8925085653,0.3888888888888889
15B4ybmCdqxnvGQSuna92rB6zA3kVERTng,9,1.1998119043545556,10.798307139191001,0.00012443453487149384,2,7,763495.8617877499,0.25
15CUZwU1SF6RtukwniTQP3WuyPVobPu2oe,17,1.5540631709551789,26.41907390623804,9.692138610730288e-05,6,11,451449.85715125,0.5
15CYqyqHArYcAS9MB2gNv6WthKWZswmBni,1,0.5410508441665622,0.5410508441665622,7.945525360842863e-06,0,1,0.0,0.0
15DZ9DrjghBu4qV448tfQHVHQBZmatMxYr,24,2.613933868333389,62.73441284000133,8.584947976794951e-05,9,15,297150.07708747825,0.5625
15EnLyjX7g4RTo8Ta2GpXoSwdhXktcS71T,18,3.9390342771848004,70.9026169893264,0.00010411260305807124,8,10,431594.3792639412,0.7272727272727273
15GQXgdkXtwxvZRFTxwCx746BXG2CbU8Dg,12,2.5170446395795465,30.204535674954556,0.00010406355762397768,5,7,649479.367836091,0.625
15HCsQCF6hqMu4g6XUxHbrz9XgU9dYUoGd,18,1.920236355792787,34.564254404270166,0.00011201335176001355,5,13,439563.0642589412,0.35714285714285715
15K2QMu7dVnQ7xk7UcavQHri9EUyDR5xfb,13,1.755287103622673,22.81873234709475,7.571780322117349e-05,5,8,576903.3492259999,0.5555555555555556
15L5UCMvYKZptVX9mcsgfUpifR7u91TRFq,19,2.2088606115835425,41.968351620087304,0.00013061955153763612,5,14,350489.2820952778,0.3333333333333333
15Lq6vowaiZcUjrAa2yzbpbQKNMREfekKj,1,4.999848961603772,4.999848961603772,2.614601060056964e-05,0,1,0.0,0.0
15P69xWc9eGjEhofw6QrnWzJqZHdbxHHLA,1,0.2866115810361964,0.2866115810361964,0.0001779795697102,0,1,0.0,0.0
15PFf5oUdFohtsZ6Mc24vkW4uuH1Q3ednN,16,1.0961698326977678,17.538717323164285,0.00010823111813732342,3,13,466119.19898173335,0.21428571428571427
15QUWJuGovWrFepXCbqcivHPjUwANUXDpv,15,2.9131293125621114,43.69693968843167,0.00010451620804687843,7,8,336911.7582532857,0.7777777777777778
15QZHPMBmUMP8WSTR15viS4hXML6t1LYTJ,19,2.7654462960402535,52.543479624764814,9.695057131705413e-05,7,12,354600.5812417222,0.5384615384615384
15S16WBx2LVJidvXkjoJry8vvN7W3MuX9o,27,2.004872915076192,54.131568707057184,0.00011369878579465953,13,14,266073.3551726154,0.8666666666666667
15SumECVAGsMj2dYQw9HyBZjGsWYHMABX9,20,1.5764574864507177,31.529149729014353,7.940541135241315e-05,5,15,313209.87377642107,0.3125
15WXMQoZM5FCM3aHwLQUNQNpGyQ78k6swL,16,2.5942708067127906,41.50833290740465,8.044517441873121e-05,8,8,473771.4843076,0.8888888888888888
15YR1pjmhUKBgGzkzmtL3t4Eao3WgqBH3y,1,0.23050249898329805,0.23050249898329805,0.0006024797488945,1,0,0.0,1.0
15ZCwpGfpJvaKeFLTve9YUVRr1CH9WvXuY,24,1.6554363781616657,39.73047307587998,8.340118010161997e-05,6,18,307774.13699886954,0.3157894736842105
15azRX4iPiBEnuThr2FH6XrR9kZT2Gf1Bi,12,1.871597242242452,22.459166906909424,8.01590487205729e-05,5,7,605245.9685677273,0.625
15bYNCfbZVjTxjvu6rNPyhs4KcXPBtHQj9,15,1.8461488544156195,27.69223281623429,9.276603742685072e-05,8,7,441248.0470971429,1.0
15bogkzS6FoVQGtkDzTZ3FCkD1QNSKd4Ad,18,2.018961596920676,36.34130874457217,4.764685148220672e-05,9,9,362964.70033194113,0.9
15cFcWBMpfta2ZxRorjuC6hpruiitQJX6T,15,1.7024873676505112,25.537310514757667,5.8835434101176224e-05,3,12,530976.2130375715,0.23076923076923078
15giGXYkFcz4UPsR2hYQSQPokZXZq1VZVd,9,1.8784528325150092,16.906075492635082,0.00010392932462733193,2,7,650169.132719625,0.25
15gpf4mfHDRhwqb1aHVAMVipntkCf87MtN,21,2.315274047475242,48.62075499698008,0.00010816601074803608,6,15,292100.13539075,0.375
15gqDTdY6ZSF9P2kwGq13Cw378CzGNbehT,21,1.9724781401389542,41.42204094291804,0.00016887270373755278,8,13,371361.8828091,0.5714285714285714
15i5zV4rsh2kgNAMTHJFxDZxVCu7d9huux,26,1.5130623492780257,39.33962108122867,8.382441049516628e-05,9,17,307022.04363040003,0.5
15iYrnjKVphiMUacmXcGuQB1iUrAa3UTBD,17,1.0273518459926645,17.464981381875297,5.72880395390597e-05,5,12,282039.84377793747,0.38461538461538464
15jUxF2fquEsrbKTNfiyuWwsHoT1fHCJV2,16,2.310366360421818,36.965861766749086,7.815101195079e-05,6,10,441468.14340073336,0.5454545454545454
15jWr3Nea8mQfCHugEDu6GhxQzY7tPtsbo,1,0.4657044086736544,0.4657044086736544,1.4425988348012712e-05,1,0,0.0,1.0
15jYU2rxPMHzofHLpYz6SgFRP3FMPWos8D,23,1.7581464969129097,40.437369428996924,0.00010316482137183256,6,17,266735.46990127274,0.3333333333333333
15kJv8TTiDbcDum5mqC8J8tGzhc8imCL7C,1,0.5131323402177824,0.5131323402177824,0.0001290132074928,1,0,0.0,1.0
15oJ9a9a5hZhy7obrpivEELVzSCi5mWw7v,23,2.288311315596952,52.63116025872989,0.00014580082911492683,9,14,282309.30256713636,0.6
15ob364KzPcQgfY7Rtub1EbXDh2f2Ay1wb,21,1.8267748810065694,38.36227250113796,0.00010232948663595091,7,14,363211.68572859996,0.4666666666666667
15p5MxUGzvLnaCSaqRzNNBzp9MVNpvYGxC,14,2.2459036740679497,31.442651436951294,8.618946544790451e-05,5,9,542248.1468795384,0.5
15pvYnjYa2aWp7ocVgRb9py1BDc2TtmD4U,16,2.391041367263071,38.25666187620914,0.0001256515131937508,7,9,459992.69771886675,0.7
15q2mduJFiscEc6qAsGx7e8gJqQgZDwqfv,13,1.548994470917371,20.136928121925823,7.894994077054888e-05,3,10,551054.6087924166,0.2727272727272727
15qRE9PqLCAqLfQy19FUt6Axv2FRvAggPB,16,2.503872531133357,40.061960498133715,9.762985283042515e-05,8,8,465598.6073289334,0.8888888888888888
15rSobA9Hf1McpHx22p9FFL7ABnWGuTaqQ,21,2.5709868363041664,53.990723562387494,7.606486512651285e-05,8,13,356702.7375429,0.5714285714285714
15rZCYZb64Q72wxWGnHb9yb7NgiRqwZqJK,19,1.938885873597433,36.83883159835123,7.614337428001526e-05,7,12,405439.0604942778,0.5384615384615384
15s9ZDwtMKjncibs5tALNRaD3Ft2NZrbSn,20,3.377264004518292,67.54528009036584,8.06371831046591e-05,11,9,389150.44690347364,1.1
15siRXnG5BEAegMtYYLCLxYFGc6rD2ZxMC,17,2.4561928129694315,41.75527782048034,9.71157449154602e-05,3,14,453084.466274,0.2
15snrAMNsCRXu9xsHL3KbvE5xMkVqXQuB4,1,0.49608292487100025,0.49608292487100025,0.0001224511370908,1,0,0.0,1.0
15tXHucBrVonAQsYgevGEvbDE3seMMKVyH,22,2.3406727278591926,51.49480001290223,8.254118071614089e-05,6,16,316727.0636211905,0.35294117647058826
15teJETreUJy4AfoMEjYvxSdMHPMD31REd,14,1.2853206748476413,17.99448944786698,0.00014768307200886137,6,8,479405.93009476917,0.6666666666666666
15tsxoHEpZy2aA7Ao1bBgeQq6xuTDyuZfp,13,1.9003483988967689,24.704529185657996,0.00012897775564262246,2,11,606234.3311619166,0.16666666666666666
15vEF22quZz3FqKs8HdeaYGP5HURkPLv4d,17,1.5110604537441639,25.688027713650786,8.921059066180204e-05,6,11,455274.35433593753,0.5
15w5xZFjbDhUzJTqpbof4oLHWePCSBGR4Q,18,1.7810368608856832,32.0586634959423,9.68065533645263e-05,8,10,415204.74390594114,0.7272727272727273
15xDXjpddhKnWHo5ZEBrZrrx61PoCVR3Kg,1,0.10836633854132718,0.10836633854132718,0.0002401240688539,1,0,0.0,1.0
15yJDSDFDdcfQhhqH8kFosyUzZk8CG8agA,1,0.9283000361902052,0.9283000361902052,5.847837359232096e-05,1,0,0.0,1.0
15yJjCr5oZHW8KFcEv7ydGJMxFeors1y9p,19,2.9304279561021267,55.67813116594041,7.648061375825006e-05,6,13,390832.77752338885,0.42857142857142855
163AMUSM9UXnBd6DfhkZWoSEoAKAo5M8Wy,1,1.2044886617937698,1.2044886617937698,6.340639478277665e-06,0,1,0.0,0.0
163SVNz5cSp57EtYNwxhMeA4HFuqGf1GxR,1,0.1,0.1,0.0001110856919251,1,0,0.0,1.0
164nTFLK8bU8j7JfVVU8NAQy7PTDjN7Fy1,12,1.886804829757241,22.641657957086892,0.00011371800472998005,3,9,685275.5871189091,0.3
1656iceHBr8Lma2uEoZyDeRkuSQwz2uXxa,14,2.412108852259055,33.769523931626765,4.496420034961101e-05,4,10,535358.0641456923,0.36363636363636365
168zWHH8uofn6G5YPRuGqcFoU3QgfGo3em,21,1.377143358847356,28.92001053579448,7.857972832048971e-05,2,19,333390.6858095,0.1
169CyiTvJXuXGjzfxje9VQUT17MNBJBycE,23,3.823426114682417,87.93880063769559,0.0001112503971232454,12,11,286403.57187518175,1.0
169sk7KLG6mpbmmuWDGgQTj9ap8VDdrpik,22,2.09941238041042,46.18707236902924,9.535043491214682e-05,7,15,360018.20753799996,0.4375
16AddZrB63b5F5TZjWKE5FyTD3Cxu4LACd,11,2.31631573093852,25.479473040323718,0.00012792309581485838,1,10,638646.9763494,0.09090909090909091
16BEVoCXs8CPZP4KZZTqPXaCk6y5q4Szt1,15,1.9459965738281275,29.18994860742191,0.00013622334334803353,4,11,472893.94207507145,0.3333333333333333
16BVMSRo1fw7sbjaYizGKmZdz8Sa6Zimzn,1,0.6216674353690775,0.6216674353690775,3.17271717254859e-06,0,1,0.0,0.0
16BbmuEFgdzmZU4StrxPCRBrr9qVMUQUeW,22,2.578917257072412,56.73617965559306,0.0001103340571913195,5,17,310538.7004444762,0.2777777777777778
16CrSEo9ZkhCHfjsXXU2brziSGAkxBna9k,21,2.1669876175150224,45.50673996781547,0.00010785627171302758,9,12,380167.19270725,0.6923076923076923
16DBRkR3k3BAgqNLJXAnvnHYSVZJijvbNr,15,1.4391249470921181,21.586874206381772,0.00011853721143588744,3,12,417812.6452668571,0.23076923076923078
16Ffzsc3YPBzHPzn8Wq8uY1aYt12DnNszS,17,1.6200594077753454,27.54100993218087,9.75255157154601e-05,4,13,445707.9906826875,0.2857142857142857
16G5qhrooxidAd8yrt1jZk6CwcPTgC8gn5,16,2.3403590326173442,37.44574452187751,0.00011982506037484298,5,11,382658.91336226667,0.4166666666666667
16HXd6BbCqr7z69U5W53ZPq1VhU5kSVezj,16,3.2266334481394496,51.626135170231194,9.677792341846031e-05,5,11,468609.19363686664,0.4166666666666667
16HjJyHGvGDcXc8YPtPAFq95pcS6mK8mty,16,1.171417284783782,18.742676556540513,7.14997329970159e-05,3,13,478458.1273851333,0.21428571428571427
16KD5aGTX7Hu764W9YeE9GaA8LdvtvBGuR,1,2.137541319522656,2.137541319522656,0.0001097228254914,1,0,0.0,1.0
16KGfeyt2RRxcpRVHDXvMTAT8vs9GvZDyc,1,5.0,5.0,0.0001175441504445,1,0,0.0,1.0
16Lehsi5qWUpYAxNB99YKgTD89NMryFiXH,16,1.9219656732014259,30.751450771222814,0.0001025490302702214,6,10,488223.22295419994,0.5454545454545454
16MqQUQU6UoYQVbCNE5A5GHoVoVED4Z4d9,18,2.3487274695973883,42.27709445275299,7.261429982190859e-05,6,12,420207.3128635882,0.46153846153846156
16MtwsDtizyptQSm5y4bVbQPAH8mZ8yfFm,2,0.9996377747904691,1.9992755495809382,9.012696788824432e-05,1,1,32634.132953,0.5
16N6ANM3VmxQGzC5aGGbn9qXqWFToSHKyx,13,2.5394790432604424,33.01322756238575,0.00016361642843016531,6,7,560389.2468553333,0.75
16Q65e7UrC3HKmupo3vJr1dWuqjsD8N9Fw,2,24.09926862684345,48.1985372536869,7.84989105509598e-05,1,1,869.461675,0.5
16QHtuhH6JEFvLo72ECGW5mtbUVwGQ6JqK,2,0.9996143726815793,1.9992287453631585,4.857280768251246e-05,1,1,32335.86651,0.5
16QSicUL4PWUnMCAyxWgqTTmDfk6Ac94wN,19,1.9088550746833015,36.26824641898273,9.3460697389314e-05,7,12,335917.96297650004,0.5384615384615384
16Qsih5edf48m72z148dmWqXHgvZgpLTNw,25,3.017096551815938,75.42741379539845,7.6540290394866e-05,7,18,306720.61760025,0.3684210526315789
16RYyrPVcHdP2wjbVgDnPa36qTNvrJkDcF,23,2.9303931903491587,67.39904337803065,9.184713073846513e-05,6,17,312406.33531222725,0.3333333333333333
16S27HFiiVyBLeZYAGUg6dXvWfd7V4q9Ac,13,1.9978584213764554,25.97215947789392,7.466094980448575e-05,6,7,529044.0385235,0.75
16TCzhEEuPPH6BXX7WxcUKrL31abNr23pa,12,4.990685816209993,59.888229794519916,8.831705161039775e-05,3,9,637282.3998994546,0.3
16TXwWFhpuAZsjQjZkMqeW7fLNjB8jT9Cj,17,2.2648999577935847,38.503299282490936,9.294014931428243e-05,8,9,405439.6426018125,0.8
16TZ8rU4jhPXkghfRNodXCy1PYWGDU4jSJ,19,1.7184854420592237,32.65122339912525,7.9686422889217e-05,6,13,389299.50283116667,0.42857142857142855
16VRez5k95aCXMgP6NLXyKn8YUrJaNmgxC,10,0.7294269635508046,7.294269635508046,8.79655617500062e-05,3,7,707162.4967955555,0.375
16Vccf9oCrSX4XhR6JecR4VQ4px1kNtjvM,14,2.185158439511404,30.592218153159656,9.065589402210593e-05,0,14,504307.2167494616,0.0
16VpEuRfmsw1fxqc2mprQYzQuwdktDA5sr,24,1.894046522800138,45.45711654720331,8.962795161838023e-05,6,18,307929.7348336087,0.3157894736842105
16Vw3iiXC8Q71QdnuUkvWuXWYQgvaWQjbD,12,2.7768899826878735,33.32267979225448,8.986547800680048e-05,4,8,615675.8784298182,0.4444444444444444
16XBaf8F2bPQUFfrf739D8v5E32vPdMYc4,20,1.4556289079638964,29.112578159277927,0.00010724888793391902,9,11,387184.10242436844,0.75
16XoQhpUx3mJqM42n3uThCUwuFhnQEyNtD,14,1.7854605912979165,24.99644827817083,7.280196553463533e-05,6,8,485267.35504992306,0.6666666666666666
16ajMyn7Ab8qFMoeFZfefyu3rcAy5Uebq8,1,0.09176998970050082,0.09176998970050082,0.0001841458005634,1,0,0.0,1.0
16cW879sEZsjXAumcHfLFAVy3pPnT874LP,13,1.9690562111442667,25.597730744875467,0.00012740873777100179,3,10,441861.6751981667,0.2727272727272727
16dkhircvUNpvk7eB6sjdkiwxermxZukpR,17,3.30145497779428,56.12473462250276,0.00010579563852431724,5,12,436072.94584493747,0.38461538461538464
16e1U9eJJuwp97yL9jJPEgqRzgEN4Kqu5B,13,2.6397112816239487,34.316246661111336,0.00012689232376540902,4,9,505286.77830741665,0.4
16eaNWQdGJ3H3sK4eeXBbuydKiHRqHvDeZ,21,2.6479409165943646,55.60675924848166,0.00010607023274479657,8,13,333404.4097766,0.5714285714285714
16ev7HurMEdi3bVtNQPaGSpSWeLmAENV7D,17,1.9389148823252778,32.96155299952972,0.00013862312160579294,3,14,474713.9754870625,0.2
16fV2AAgjgNRWyidg7yj2HCJ5T2MkvyxXX,11,0.9370045786854444,10.307050365539888,0.00010490541903632578,2,9,725038.2337297,0.2
16foVejJWcTzfF1udAsUx37oU2urFP27d5,18,2.082072225059554,37.47730005107197,7.317241788284757e-05,5,13,383676.36944511766,0.35714285714285715
16iiUtoKN5bqvj8zVWDEdWDstH3bJCgAeC,13,1.250979020613619,16.26272726797705,6.380655089928785e-05,6,7,491377.8829966667,0.75
16juEYHEiQfEx2EPKFn7PS9EChRepi1fuw,25,1.5156951902997409,37.89237975749352,0.00010657000109015541,7,18,269780.85922562506,0.3684210526315789
16mUWTw9Qszofw7gAAuqheXuE7qjW4bTp3,15,2.5697973502011333,38.546960253017,9.801385039989408e-05,8,7,410597.3795044286,1.0
16mymBoWuRtusjAS7hsJCpGe7wfHGnyMBZ,2,9.896732059365132,19.793464118730263,3.78868071161992e-05,1,1,955.394845,0.5
16nnufmKKA3te159XgEHDdx715VRF51kpX,20,1.429099729426253,28.581994588525063,0.00012863818883352427,7,13,363246.7270578948,0.5
16oiipoASAa4Vj73nxJqBx7J12dqJbSAa1,22,2.6358683187719776,57.989103012983506,0.00011182876877129981,10,12,330262.2935675238,0.7692307692307693
16pWSSCEDgJDAuULyFNK6ZFn2j9GjXZuto,26,1.7595703305538004,45.74882859439881,0.00010199572146127239,10,16,246771.43374415996,0.5882352941176471
16qTiGtF1GV4eCYUBJPGSq7x6KMm8qYTeC,27,2.0929629680390476,56.510000137054284,7.870191944356904e-05,4,23,263866.07479807694,0.16666666666666666
16qeLfznVQHWktAdSeKGy2s1zbadFtnAVX,17,1.5656624662890912,26.61626192691455,0.00013418993912536585,7,10,407042.71834287496,0.6363636363636364
16rifUVHotXK6QF4M9mJot71z7hYSSXRFu,14,1.9499507266549216,27.2993101731689,9.802991121412064e-05,4,10,578701.5213126154,0.36363636363636365
16sWwq4P9i9otL8VgwzHCgByExHrEe5b3w,13,4.19637765554728,54.55290952211464,6.300811756413481e-05,3,10,529596.5086276667,0.2727272727272727
16u1pz6ieqUCC2MoA4tRJyPyAx8Sau3vxi,14,1.0477294154792713,14.668211816709798,0.0001084474679441501,3,11,537783.9175603847,0.25
16uE8sy18nxxzECB5hmfCARQ7oaiHmEhW3,15,4.078322772669029,61.174841590035435,9.976036230625618e-05,8,7,526178.1494460715,1.0
16unxgDLjbDoKPXQ5BaLRntLarwJWvY6Cx,23,2.5237421329144887,58.04606905703324,0.0001158066160347129,8,15,336488.4372692727,0.5
