rank,wallet,confidence_pct,risk_level,is_anomaly,reason,tx_count,avg_amount,total_amount,avg_fee,avg_time_gap_seconds
98,bc1pg5ter3wa7u7kpvcg2sc98tvcjl5eve49cs004yuwsxxjud5drcjs982zg0,68.9,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.574) ; average transaction amount (pushed toward suspicious, impact=-1.854)",24,4.783342829962476,114.8002279190994,9.694619250026538e-05,333392.657304826
99,bc1pw7akqaquelcjztggj80407x260ffnrapfptrcp972sxxynfk50psuncs0f,68.9,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-2.308) ; transaction count (pushed toward suspicious, impact=-0.966)",2,0.0999128194924995,0.1998256389849991,0.0002539721941921,22129.28147
100,33pKsg4DPi6DqtVNm6cg7mDJpnZ9p6WTCu,68.8,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.379) ; average transaction amount (pushed toward suspicious, impact=-1.653)",26,4.488236859528493,116.69415834774082,8.432486488453766e-05,300014.56865140004
101,3Eikd6YibFCQjw6U4a6PqhcNbUtM62EW9z,68.7,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.079) ; transaction count (pushed toward suspicious, impact=-1.368)",29,3.54481160657254,102.79953659060364,8.578457488576688e-05,256628.53665117853
102,1PGKX2cTWnka9rLoSj56eKA75yvKa3jRFi,68.5,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-3.256) ; transaction count (pushed toward suspicious, impact=-1.121)",2,16.557466084407213,33.11493216881443,0.0001093674252565,879.338218
103,38Y4HCAqbTZi952y8MaWqCL2WHyRXxdLka,68.5,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-2.328) ; average transaction amount (pushed toward suspicious, impact=-1.266)",2,6.577478825912082,13.154957651824164,0.0002477916572299,829.558648
104,3D5vdZmdMPVBkVWxF5dF9s19yt6EJ1GVAW,68.2,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-2.836) ; transaction count (pushed toward suspicious, impact=-0.889)",2,0.9999438922830104,1.999887784566021,0.000322276563637,22539.196773
105,bc1q5y7j2c5yev2sfhrfmpznu5a3jlxrng6v66fm7c,68.2,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.556) ; average transaction amount (pushed toward suspicious, impact=-1.649)",24,4.468400229208746,107.2416055010099,0.0001135881788273,310662.46483400004
106,bc1qy3v7jg0x8h2q5xzy6estrjjwrg7yarcyapfhjw,68.1,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.393) ; average fee (pushed toward suspicious, impact=-0.963)",2,12.152798244606837,24.30559648921368,0.0001566803999971,1569.643486
107,bc1qr03ajump7cx7e62r7jv4mg90ne3cetgft3xn27,68.1,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.522) ; transaction count (pushed toward suspicious, impact=-0.897)",2,12.778218408970226,25.55643681794045,1.882834811534362e-05,1786.326581
108,3M57i3V3VBxiYLXMB9d44oG4MSAKiMbEPG,68.0,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-2.774) ; transaction count (pushed toward suspicious, impact=-1.044)",28,3.4064886265388226,95.38168154308704,0.0001239973894077,222876.10898477773
109,bc1q2uq0g5vtxvetn77ptwj9auqqtr4qwdzc6agscc,67.9,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-3.258) ; transaction count (pushed toward suspicious, impact=-1.122)",2,15.872841572392716,31.745683144785435,9.891900535995004e-05,869.646506
110,bc1puslcq8ym5ds04q4mtkk8agtm685z0he9nfw77dqumvsuy28ge4sqlx9gwc,67.8,Medium,Yes,"SHAP explanation: time gap between transactions (pushed toward suspicious, impact=-2.694) ; average fee (pushed toward suspicious, impact=-1.144)",8,1.4984836543084,11.9878692344672,0.0001629004501913,906849.167498
111,bc1qhmxhwc5a3vatyucg837zwygvzp2arapuka24vf,67.7,Medium,Yes,"SHAP explanation: time gap between transactions (pushed toward suspicious, impact=-2.218) ; average fee (pushed toward suspicious, impact=-1.942)",9,2.684574507130422,24.1611705641738,0.000202989463694,831415.4185856249
112,18ZAtjh534xDv8BEfFjrJGktYiufQgBSAV,67.6,Medium,Yes,"SHAP explanation: time gap between transactions (pushed toward suspicious, impact=-3.557) ; transaction count (pushed toward suspicious, impact=-1.205)",7,2.5032441286601625,17.522708900621137,0.0001113986837715,1164538.6008618332
113,3KBBAqDori6yBPPwPRQ6wxfWEu5wTEsZqF,67.4,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.020) ; average fee (pushed toward suspicious, impact=-1.435)",2,9.5059623829548,19.0119247659096,0.0001804778347301,444.48651
114,bc1qk4d5qvhqrzcxw6frxsj9mkykp0m6uehz0kt669,67.1,Medium,Yes,"SHAP explanation: time gap between transactions (pushed toward suspicious, impact=-3.221) ; transaction count (pushed toward suspicious, impact=-1.108)",6,2.119013945882726,12.71408367529636,0.0001323248008597,1052904.4369138
115,31rj821ZJUogyK7Rg93Hj8JN9aTfxDj3tJ,67.1,Medium,Yes,"SHAP explanation: time gap between transactions (pushed toward suspicious, impact=-2.824) ; transaction count (pushed toward suspicious, impact=-0.856)",9,0.710649870045795,6.395848830412156,7.038834304201292e-05,859666.78948675
116,bc1q548v2y3f7xpp98kx0p8p30u9g33un7jxchen9e,67.0,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-2.301) ; transaction count (pushed toward suspicious, impact=-0.932)",2,0.0999788315298093,0.1999576630596187,0.0002496731214865,13754.169779
117,1AnYENDaSs4xDQvPnUgvLvoF99VxwxVLy6,67.0,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-3.345) ; transaction count (pushed toward suspicious, impact=-0.579)",1,0.0955789500075094,0.0955789500075094,0.0003736040915082,0.0
118,bc1pk45qfkh4q865hjy065rwzk72jax95kcyamlcg99j5z83exrukgts5h8zys,67.0,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-3.431) ; transaction count (pushed toward suspicious, impact=-0.591)",1,0.3937641277214687,0.3937641277214687,0.000374829181652,0.0
119,bc1qxdmr0jneeuemffpucd3atw309q3cardpuf2dap,66.8,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-2.496) ; time gap between transactions (pushed toward suspicious, impact=-1.049)",2,0.9995856318478908,1.9991712636957808,0.0002624238761162,32915.992871
120,1PKYBsrRdrTXyJwa1d79Xg5g7eiksQAncX,66.4,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-1.930) ; time gap between transactions (pushed toward suspicious, impact=-0.969)",2,4.999157913992796,9.998315827985593,0.0002260954083225,32634.882103
121,bc1ph9vq2qez2qcgwjx9etl9fv7a9muraumefucpywfqmwqx0nj5cmysrtx0nl,66.2,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-3.462) ; transaction count (pushed toward suspicious, impact=-0.582)",1,0.4536639859355812,0.4536639859355812,0.0003709900103473,0.0
122,bc1qhsycdtdh4arx56s0vlsdarums3ed3784m9e0d0,66.2,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.279) ; average transaction amount (pushed toward suspicious, impact=-1.197)",24,4.201142741326598,100.82742579183837,0.0001368904057663,331205.1994052608
123,bc1pfwemnjeve2jks2f8p9dgw44syle56h0z5evvdnvllp0wwn5s0cxqhr6ank,66.1,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-3.359) ; transaction count (pushed toward suspicious, impact=-0.661)",1,1.0,1.0,0.0003424191955459,0.0
124,bc1q6wfgey775r5xr8s55r2xvz39rca6uxtrcj3yw7,66.0,Medium,Yes,"SHAP explanation: time gap between transactions (pushed toward suspicious, impact=-3.219) ; transaction count (pushed toward suspicious, impact=-1.090)",7,2.427358323302809,16.991508263119663,0.0001307165888619,1103041.1234873333
125,bc1paj8mehymupwvp654t8j9nhq9av9mfpgqn8fxk5fvkeyezj0r0dzsy9s6na,65.9,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-2.333) ; average transaction amount (pushed toward suspicious, impact=-0.902)",2,4.999633388293169,9.99926677658634,0.0002596186415096,18647.262057
126,19P9PweM4tVoMpsp1LMH4i8Y1snQEnaFkE,65.8,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-3.355) ; transaction count (pushed toward suspicious, impact=-0.578)",1,0.4798522978672879,0.4798522978672879,0.0003655098096995,0.0
127,bc1q78q70pgwkttpr0vh8a3gurf44pcdm3mspxg2l6,65.8,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.619) ; transaction count (pushed toward suspicious, impact=-0.956)",2,12.534558524028022,25.069117048056043,0.0001358776217487,1637.945271
128,33dBjmD1nSeLXnggFNG3xLzAGPtHxn8owM,65.8,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-1.783) ; time gap between transactions (pushed toward suspicious, impact=-1.144)",2,0.0996183618728078,0.1992367237456156,0.0002090742367462,36237.045934
129,bc1qfejr2940um599tekat2dpl50jcy7jzvpsd0hjn,65.6,Medium,Yes,"SHAP explanation: time gap between transactions (pushed toward suspicious, impact=-2.215) ; average transaction amount (pushed toward suspicious, impact=-1.625)",11,5.092602114873911,56.018623263613016,0.0001083513380603,747952.2426032999
130,14n5CMwYgnWY9mVFthvTCP7RRiypyhxQ25,65.5,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-2.352) ; average transaction amount (pushed toward suspicious, impact=-0.886)",2,4.999609432645088,9.999218865290176,0.0002605919611392,14389.28684
131,37DwkUW4kxqCD8TvKnA2T2MuqBak2mn6a7,65.3,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-2.847) ; transaction count (pushed toward suspicious, impact=-1.385)",29,3.2781281639257656,95.0657167538472,8.979302612962747e-05,241534.12855385712
132,bc1qdq0nxlfnhduay9s80py9xte9mrucreryc884z3,65.2,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-3.134) ; transaction count (pushed toward suspicious, impact=-1.112)",2,14.682672152769952,29.365344305539907,9.175415273773884e-05,426.896991
133,bc1pvpzefcv6gq7yyym6jfnsjfas2l9tw8eqnqzwtdd8sfvfnr83hzushc4w7r,65.2,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-2.907) ; average transaction amount (pushed toward suspicious, impact=-1.726)",19,4.882708358852395,92.7714588181955,0.0001371564537872,337780.09132238885
134,1PoGHezaKEjQ1wuCwvZGTKQ6mTQoobQjFk,65.0,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-1.915) ; transaction count (pushed toward suspicious, impact=-0.967)",2,0.0990934590434174,0.1981869180868349,0.0002225125023089,27483.768577
135,1pZhPxoRTq5qqC729UChpxERfQj6k2PZU,65.0,Medium,Yes,"SHAP explanation: time gap between transactions (pushed toward suspicious, impact=-2.108) ; average transaction amount (pushed toward suspicious, impact=-1.841)",9,5.57541819823152,50.17876378408368,0.0001004209206214,744312.5281843749
136,bc1pvslcewfsc3euf46twwsva6q5wtkgy2j5dpq7mh2ptrq5uk500hgqysmzw5,64.9,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.313) ; transaction count (pushed toward suspicious, impact=-0.873)",2,11.387737831527044,22.775475663054088,0.0001475655275698,1541.87602
137,bc1q2zzvcgsfz7mcad0pj70r0u6ql9ct7vslsaz0mj,64.8,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.193) ; average transaction amount (pushed toward suspicious, impact=-1.016)",27,3.869842277597433,104.48574149513068,8.145485776653577e-05,274746.4735566539
138,3GHqR23dF5yo15CZhogcVFP5P48CgWAX1Y,64.7,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.548) ; transaction count (pushed toward suspicious, impact=-0.872)",2,12.307600908129508,24.615201816259017,4.645507445079387e-05,555.731728
139,1QDawm2rSg8bGaJiFihMpEQDQhvZLhkw9H,64.7,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.630) ; transaction count (pushed toward suspicious, impact=-0.935)",2,12.873570875788314,25.747141751576628,0.0001363025370032,609.254379
140,bc1qqv2tshn4lmhuw3c3p0nrdt6s2eqlpa7xyc7gdl,64.6,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-2.996) ; average transaction amount (pushed toward suspicious, impact=-1.998)",16,5.631407890109649,90.1025262417544,0.000114364688749,507189.070337
141,1LRC1NbzyZhAFMdV9vQkBaL8D8pE2E16Zz,64.4,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.357) ; transaction count (pushed toward suspicious, impact=-0.839)",2,11.51823568505916,23.03647137011832,2.5084569821978623e-05,841.846679
142,1PAZBAAsKKHSFHZ259WArvFZqP24xBQfi4,64.4,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.533) ; transaction count (pushed toward suspicious, impact=-0.879)",2,12.24635907665222,24.49271815330444,4.756064455673733e-05,1320.316484
143,37UQEZhyatx8n5npNhccAv2fhaDtaNoj8p,64.4,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.739) ; transaction count (pushed toward suspicious, impact=-1.080)",2,13.465983851285367,26.93196770257073,0.0001223294302742,1293.680735
144,bc1qxw566vs78kj608aadygncuwfh2lq4rrqh5vp9l,64.1,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.584) ; average transaction amount (pushed toward suspicious, impact=-1.701)",23,4.492366224250534,103.32442315776228,9.15378882212532e-05,334732.03017050005
145,1DQSBALoaashsHKxxb5XRgHi8WfW4ykqhM,64.1,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.879) ; transaction count (pushed toward suspicious, impact=-1.026)",2,14.13500671569784,28.27001343139568,6.707679590124596e-05,1043.008066
146,1KBdHYRkeDdVdexavEBUwUjwXNvbbh1AY7,64.0,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.533) ; average transaction amount (pushed toward suspicious, impact=-1.488)",24,4.286116375638242,102.8667930153178,9.82915270296211e-05,308363.4893981304
147,bc1pra4x3kr2nnw5u5pptpmz5efh6vep6ucvr5pwahdw8atqtu0qd2ms75snth,64.0,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.271) ; average transaction amount (pushed toward suspicious, impact=-1.121)",25,4.05484624966448,101.371156241612,6.638540220299958e-05,321715.0738395833
148,bc1pvq8e4cy2zqcgakcnld4khuf770eudzqmvglzlgdmjqu0j75djclq47u9kw,63.7,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-1.907) ; transaction count (pushed toward suspicious, impact=-0.966)",2,0.0998417643947493,0.1996835287894986,0.000221683973478,21645.12287
149,1E7b77Mg1AqKmavCKsGViz8cjPQLfSYtiL,63.6,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.248) ; average transaction amount (pushed toward suspicious, impact=-1.442)",23,4.305009130453692,99.0152100004349,8.464251425418198e-05,259833.8490632273
150,bc1q8vlnf7n3kkn3h6z0jnepemhhaqtus4us9ff53m,63.5,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-1.741) ; time gap between transactions (pushed toward suspicious, impact=-0.943)",2,4.9996786349576805,9.99935726991536,0.0001969276681003,32043.731602
151,14xQss8sN5qsEdfHmE5WMZyFhGS1qbhfDa,63.3,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-1.726) ; time gap between transactions (pushed toward suspicious, impact=-1.648)",11,5.057703106256937,55.6347341688263,0.0001255488298589,671027.9273287001
152,3K41ZAAuMD4eiHvpvKMiVupZxZopKTq7zc,63.3,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-1.638) ; time gap between transactions (pushed toward suspicious, impact=-1.031)",2,0.0998433616041737,0.1996867232083475,0.0001919788233611,42537.239338
153,156TJZGtd1zENdMCd1aDTDeMXhjsFkv24L,63.1,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-3.108) ; transaction count (pushed toward suspicious, impact=-0.575)",1,0.5497634923575265,0.5497634923575265,0.0003309972137025,0.0
154,1HVzXxjX9YpF6g75Y6Tbyfy9yE76NHg37p,63.0,Medium,Yes,"SHAP explanation: transaction count (pushed toward suspicious, impact=-2.361) ; total transaction volume (pushed toward suspicious, impact=-1.445)",37,2.061333821581675,76.26935139852198,7.03231423805523e-05,199380.33778441665
155,35xhMi6fRJcp5En3Saf7ZMUUhLmiBdoP44,62.9,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-3.087) ; transaction count (pushed toward suspicious, impact=-0.577)",1,0.2299330110774944,0.2299330110774944,0.0003213053142694,0.0
156,1935ZqKUNxpqjYWoLjVrEVmp5Bx3qyow66,62.7,Medium,Yes,"SHAP explanation: average fee (pushed toward suspicious, impact=-3.044) ; transaction count (pushed toward suspicious, impact=-0.593)",1,0.2595505790568456,0.2595505790568456,0.0003114859307274,0.0
157,bc1ppx0h2vvqzlzy0nz7n0er8kta5rwkdcq0hwacreyp3fqde20qc2xsfad4kd,62.7,Medium,Yes,"SHAP explanation: time gap between transactions (pushed toward suspicious, impact=-2.831) ; average transaction amount (pushed toward suspicious, impact=-1.098)",9,4.060762503811699,36.54686253430529,7.467688961565992e-05,885550.564883875
158,1McJR3z3HgWiJSseMKVUv2bvpYjNCpoyuv,62.3,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.402) ; average transaction amount (pushed toward suspicious, impact=-1.351)",25,4.26021793964936,106.505448491234,8.35962994356164e-05,311078.7104189167
159,bc1qmwtzthyk8l3hfjvhtzgzm6pgky8mz3q7f239xp,62.1,Medium,Yes,"SHAP explanation: total transaction volume (pushed toward suspicious, impact=-3.502) ; average transaction amount (pushed toward suspicious, impact=-1.961)",19,5.244812106836829,99.65143002989974,0.0001001008765228,384772.0611625
160,bc1qywjrv972ch24049arvwnhd2luv3prq9mvas6gr,62.0,Medium,Yes,"SHAP explanation: time gap between transactions (pushed toward suspicious, impact=-2.236) ; transaction count (pushed toward suspicious, impact=-1.095)",7,0.9777064902756074,6.843945431929252,0.0001149714391365,756252.8075838335
161,1FAJcQft7P9jE88kbhZuVujjcZttaTP83k,62.0,Medium,Yes,"SHAP explanation: transaction count (pushed toward suspicious, impact=-2.168) ; time gap between transactions (pushed toward suspicious, impact=-1.484)",36,2.068642383794176,74.47112581659033,9.326261171743548e-05,107528.73593022858
162,3Ln4jrxnvD6YTAveBukko5oNVy9R5xpYFh,62.0,Medium,Yes,"SHAP explanation: average transaction amount (pushed toward suspicious, impact=-2.658) ; transaction count (pushed toward suspicious, impact=-0.999)",2,11.844517837904649,23.689035675809297,6.997188635198692e-05,1557.517376
